Name	RA	DEC
A8000	0.8770416666666667	0.29775
A8001	0.8771611111111112	-10.595555555555556
A8002	0.8771833333333333	-9.656027777777778
A8003	0.8772527777777778	-10.808694444444445
A8004	0.8772555555555556	15.806944444444445
A8005	0.8772916666666667	-9.904416666666666
A8006	0.877313888888889	-9.22713888888889
A8007	0.8776055555555556	15.598194444444445
A8008	0.87775	0.7539722222222223
A8009	0.8777750000000001	-9.801333333333334
A8010	0.8781583333333334	-10.363166666666666
A8011	0.8781777777777778	15.77613888888889
A8012	0.8782555555555556	-9.74275
A8013	0.8783388888888889	-9.841722222222224
A8014	0.8784138888888889	15.457944444444443
A8015	0.8786916666666666	14.676416666666666
A8016	0.8787111111111111	-9.307166666666667
A8017	0.8787277777777778	13.886527777777777
A8018	0.8787777777777778	-0.3149444444444444
A8019	0.8787861111111112	14.069888888888888
A8020	0.8788833333333333	14.729305555555555
A8021	0.8790111111111112	-0.09305555555555556
A8022	0.8790777777777778	0.3025555555555555
A8023	0.8790805555555555	-0.353
A8024	0.8792027777777778	-10.844444444444445
A8025	0.8792805555555556	15.750055555555555
A8026	0.8794305555555556	-0.6337777777777778
A8027	0.8798361111111112	-10.200111111111111
A8028	0.8798777777777778	15.777944444444445
A8029	0.8799083333333334	1.18525
A8030	0.8799666666666667	-0.8211666666666666
A8031	0.8799777777777779	15.21061111111111
A8032	0.8800861111111111	-1.0414166666666669
A8033	0.880175	-0.15225
A8034	0.880225	15.72888888888889
A8035	0.8805000000000001	0.2634722222222222
A8036	0.880575	-10.309972222222223
A8037	0.8805833333333334	-11.055861111111112
A8038	0.88065	-10.831833333333334
A8039	0.8808277777777778	-0.4241388888888889
A8040	0.8808916666666667	-0.7369166666666667
A8041	0.8809611111111112	-9.176499999999999
A8042	0.8809833333333333	-9.846388888888889
A8043	0.8811	0.32080555555555557
A8044	0.8811416666666667	-10.854472222222222
A8045	0.881225	-0.07436111111111111
A8046	0.8813055555555556	-10.064
A8047	0.8814000000000001	14.579
A8048	0.8815361111111112	16.101555555555557
A8049	0.8815583333333333	14.747361111111111
A8050	0.8816194444444445	-1.0294722222222221
A8051	0.8816722222222223	15.958166666666665
A8052	0.8817194444444445	-9.581694444444445
A8053	0.8819472222222222	-1.0815833333333333
A8054	0.8819555555555556	-10.094444444444445
A8055	0.8819916666666667	-11.023944444444446
A8056	0.882	0.5947222222222223
A8057	0.8820083333333334	-10.665722222222223
A8058	0.882213888888889	14.169888888888888
A8059	0.882225	15.785527777777778
A8060	0.882363888888889	14.47325
A8061	0.8825583333333333	0.38819444444444445
A8062	0.8826	-8.824972222222222
A8063	0.8827222222222223	0.36874999999999997
A8064	0.8829250000000001	-10.866444444444443
A8065	0.8832333333333333	15.25613888888889
A8066	0.8833277777777778	14.98725
A8067	0.8833361111111111	-8.66013888888889
A8068	0.8833694444444444	-9.398722222222222
A8069	0.883375	14.852583333333333
A8070	0.8833972222222222	0.9475555555555556
A8071	0.8834777777777777	15.024916666666668
A8072	0.8835194444444444	1.1094166666666667
A8073	0.8837583333333333	-10.368694444444445
A8074	0.883836111111111	0.9714166666666667
A8075	0.8840972222222222	14.307833333333335
A8076	0.8841083333333333	-0.44508333333333333
A8077	0.8841944444444444	-0.17963888888888888
A8078	0.8842555555555556	-10.963083333333332
A8079	0.8842888888888889	-0.2811666666666667
A8080	0.8843833333333333	-9.774611111111112
A8081	0.8844138888888888	15.11186111111111
A8082	0.8846166666666666	-0.5954166666666667
A8083	0.8846583333333333	-10.555611111111112
A8084	0.8846833333333333	-8.718027777777777
A8085	0.8847111111111111	13.792027777777777
A8086	0.8847499999999999	-8.833416666666666
A8087	0.8847944444444444	-10.793611111111112
A8088	0.8851361111111111	-8.860388888888888
A8089	0.8851388888888888	0.19002777777777777
A8090	0.8856416666666667	16.065555555555555
A8091	0.8858305555555556	-0.1903611111111111
A8092	0.8859222222222222	1.1444444444444444
A8093	0.8860444444444444	15.770027777777779
A8094	0.8860805555555555	-10.18625
A8095	0.8861	14.095583333333334
A8096	0.8862249999999999	-0.9383611111111111
A8097	0.8863833333333333	-8.713222222222221
A8098	0.8867277777777778	0.8060833333333334
A8099	0.8867444444444444	-8.823416666666667
A8100	0.8867916666666666	-10.602527777777777
A8101	0.8868222222222222	-0.8001111111111111
A8102	0.8868583333333333	-8.802722222222222
A8103	0.887025	-8.848027777777778
A8104	0.8870722222222222	-0.8248888888888889
A8105	0.8871	-0.13619444444444445
A8106	0.8871749999999999	-9.009472222222222
A8107	0.8871805555555555	-0.7848055555555555
A8108	0.8874388888888889	-0.43636111111111114
A8109	0.8876222222222222	-8.73786111111111
A8110	0.8876305555555555	14.861083333333333
A8111	0.8877555555555555	-8.833222222222222
A8112	0.8877722222222222	-9.086805555555555
A8113	0.8877944444444444	-0.42191666666666666
A8114	0.8880444444444444	16.09894444444444
A8115	0.8881972222222222	15.140472222222222
A8116	0.888311111111111	-10.260861111111112
A8117	0.8884166666666666	-0.8429166666666668
A8118	0.8885361111111111	-8.877166666666668
A8119	0.8885472222222222	-0.8601944444444444
A8120	0.8886111111111111	-8.760555555555555
A8121	0.888775	15.5685
A8122	0.888786111111111	-10.403305555555557
A8123	0.8888388888888888	-10.900833333333333
A8124	0.8889222222222222	-0.7856388888888889
A8125	0.8889833333333333	15.024305555555557
A8126	0.8891416666666666	-9.172277777777778
A8127	0.8892305555555555	-0.7011666666666666
A8128	0.8892555555555556	1.2461666666666666
A8129	0.8893027777777778	14.524722222222223
A8130	0.8895055555555555	-0.6094999999999999
A8131	0.889511111111111	-10.044027777777778
A8132	0.88955	-9.211416666666667
A8133	0.8898083333333333	14.25325
A8134	0.8899277777777778	-0.21500000000000002
A8135	0.889975	15.863694444444445
A8136	0.8901722222222221	14.488805555555555
A8137	0.8903055555555556	0.7374999999999999
A8138	0.8903388888888889	-0.4597777777777778
A8139	0.8904083333333334	0.39061111111111113
A8140	0.8906194444444444	15.393916666666666
A8141	0.8907055555555555	-0.7907777777777778
A8142	0.8907472222222222	-0.3696111111111111
A8143	0.8908027777777777	-9.16761111111111
A8144	0.8908638888888889	15.45811111111111
A8145	0.8909416666666666	-8.680361111111111
A8146	0.891125	-10.440888888888889
A8147	0.8912138888888889	-0.4723611111111111
A8148	0.8914305555555555	15.048694444444445
A8149	0.8914972222222222	-0.6773333333333333
A8150	0.8915722222222222	15.621194444444445
A8151	0.8916444444444445	-8.767805555555556
A8152	0.891675	-0.8654722222222222
A8153	0.8919638888888889	14.123027777777779
A8154	0.8920166666666667	-11.072972222222221
A8155	0.8920888888888888	-9.277805555555556
A8156	0.8922777777777777	0.5517500000000001
A8157	0.8923944444444444	14.069222222222223
A8158	0.8927027777777777	14.13886111111111
A8159	0.8930277777777778	0.5961388888888889
A8160	0.8931916666666666	14.77752777777778
A8161	0.8932583333333333	0.9539444444444444
A8162	0.8933	15.945055555555555
A8163	0.8933666666666666	-8.825055555555556
A8164	0.8934083333333334	-9.889333333333333
A8165	0.8934277777777777	-10.238666666666665
A8166	0.8935	-10.259361111111112
A8167	0.8937499999999999	0.5802222222222222
A8168	0.8937499999999999	-10.41986111111111
A8169	0.8939027777777777	14.55225
A8170	0.8941583333333333	-10.068138888888889
A8171	0.8943	-9.052888888888889
A8172	0.8943472222222222	-9.368833333333335
A8173	0.8945305555555555	1.1199722222222221
A8174	0.8947027777777777	0.9940277777777777
A8175	0.8948638888888889	-10.347833333333334
A8176	0.8951083333333333	-0.7461388888888888
A8177	0.8951749999999999	-1.0851666666666666
A8178	0.8953583333333333	15.197027777777778
A8179	0.8957888888888889	-9.922277777777778
A8180	0.8958722222222222	-9.109777777777778
A8181	0.8959527777777777	0.9268888888888889
A8182	0.8961388888888888	15.015888888888888
A8183	0.8961722222222221	-0.7803055555555556
A8184	0.8962833333333333	14.557222222222222
A8185	0.8963083333333333	14.249638888888889
A8186	0.8963416666666666	-10.716138888888889
A8187	0.89635	-0.8831388888888889
A8188	0.8966222222222222	-0.9239444444444445
A8189	0.8967277777777778	16.025277777777777
A8190	0.8967388888888889	16.078138888888887
A8191	0.8968555555555555	-10.503027777777778
A8192	0.8970416666666666	-8.738138888888889
A8193	0.8972194444444445	15.509527777777778
A8194	0.89735	-0.3719444444444444
A8195	0.8974083333333333	-10.997444444444444
A8196	0.8974583333333334	14.887333333333332
A8197	0.8975583333333333	16.091694444444443
A8198	0.8976472222222222	-10.130777777777778
A8199	0.8977222222222222	14.055194444444446
A8200	0.8977722222222222	0.9136666666666667
A8201	0.897886111111111	14.234916666666665
A8202	0.8979027777777777	-8.781916666666667
A8203	0.8979388888888888	0.2167777777777778
A8204	0.8979805555555556	1.0079444444444445
A8205	0.8979833333333334	0.9796111111111111
A8206	0.8982	-0.5470555555555555
A8207	0.8983861111111111	-9.473027777777778
A8208	0.8984277777777777	13.603555555555555
A8209	0.8984944444444444	14.41163888888889
A8210	0.8985083333333334	-10.313527777777779
A8211	0.8986083333333333	-0.8600277777777777
A8212	0.898625	-10.924583333333333
A8213	0.8992055555555555	-9.356472222222221
A8214	0.8992722222222223	16.067444444444444
A8215	0.8993277777777777	-10.76425
A8216	0.8995416666666667	-0.6248611111111111
A8217	0.8995888888888889	14.320666666666666
A8218	0.8995916666666667	-1.06525
A8219	0.8995944444444444	-9.02752777777778
A8220	0.8996999999999999	-0.10272222222222223
A8221	0.8997416666666667	-10.042277777777779
A8222	0.8998777777777778	14.359916666666667
A8223	0.8999027777777777	-10.11875
A8224	0.89995	-8.779694444444445
A8225	0.9000611111111111	-10.25375
A8226	0.9000805555555556	15.238777777777777
A8227	0.9001333333333333	1.1850555555555555
A8228	0.9002333333333333	0.8765833333333334
A8229	0.9002944444444445	-10.99772222222222
A8230	0.9003611111111112	-0.5074444444444445
A8231	0.9003722222222222	-8.90875
A8232	0.9006500000000001	-9.488138888888889
A8233	0.9006555555555555	-0.5793611111111111
A8234	0.9006861111111112	16.05102777777778
A8235	0.9006888888888889	15.533972222222221
A8236	0.9008333333333334	-9.554277777777779
A8237	0.9008361111111112	-10.685583333333334
A8238	0.9010111111111111	-10.619916666666667
A8239	0.9010666666666667	-10.596861111111112
A8240	0.9017361111111112	-8.647499999999999
A8241	0.90185	15.456527777777778
A8242	0.9019916666666666	0.132
A8243	0.9020027777777778	-10.841916666666668
A8244	0.9020527777777778	-9.032583333333335
