Name	RA	DEC
A7000	0.7612388888888889	-0.8712500000000001
A7001	0.76125	-9.926138888888888
A7002	0.7615472222222223	15.413805555555555
A7003	0.7615805555555556	-9.498027777777777
A7004	0.7618583333333333	-10.629416666666668
A7005	0.7619944444444444	0.36274999999999996
A7006	0.7620444444444444	15.460888888888888
A7007	0.7621361111111111	15.374444444444444
A7008	0.7621916666666667	15.05663888888889
A7009	0.7622555555555556	-0.8437777777777778
A7010	0.7622722222222222	15.445777777777778
A7011	0.7622722222222222	-9.329305555555555
A7012	0.7623527777777778	0.09166666666666666
A7013	0.7623638888888888	-0.47225
A7014	0.7624388888888889	-1.0891111111111111
A7015	0.7624638888888889	0.7878333333333333
A7016	0.7627166666666667	14.462305555555554
A7017	0.7629611111111111	-9.584611111111112
A7018	0.762975	15.478805555555555
A7019	0.7629777777777778	-1.1111666666666669
A7020	0.7630527777777778	15.13636111111111
A7021	0.7631833333333333	15.537194444444445
A7022	0.7632111111111111	0.3303055555555555
A7023	0.7633194444444444	-0.8528055555555555
A7024	0.7633666666666666	0.5506666666666667
A7025	0.7634638888888889	-9.824861111111112
A7026	0.7635027777777778	-0.06525
A7027	0.7636694444444444	-10.42836111111111
A7028	0.7636861111111111	-9.99175
A7029	0.7637472222222222	-8.693194444444444
A7030	0.7637611111111111	-9.37138888888889
A7031	0.7638416666666666	-10.88961111111111
A7032	0.764025	-10.165416666666667
A7033	0.7640444444444444	-9.563111111111112
A7034	0.7642972222222222	15.929888888888888
A7035	0.764425	-9.328222222222221
A7036	0.7646555555555555	0.6998611111111112
A7037	0.7647805555555556	15.421694444444444
A7038	0.764825	14.033083333333334
A7039	0.7649361111111111	-10.507444444444445
A7040	0.764975	-10.371
A7041	0.7651	14.380944444444445
A7042	0.7651111111111111	14.30375
A7043	0.7651194444444445	-10.471916666666667
A7044	0.7651472222222222	13.894388888888889
A7045	0.7651666666666667	-8.695444444444444
A7046	0.7652416666666667	-0.7216111111111111
A7047	0.7652694444444444	-8.95036111111111
A7048	0.7654055555555556	1.00575
A7049	0.7655694444444444	1.0708055555555556
A7050	0.7656305555555556	13.812138888888889
A7051	0.7657888888888889	-0.9078611111111111
A7052	0.7657916666666666	0.8895833333333333
A7053	0.7658416666666666	0.006583333333333333
A7054	0.765875	15.544416666666667
A7055	0.7660666666666667	-9.187111111111111
A7056	0.7660944444444444	0.08213888888888889
A7057	0.7661166666666667	15.128083333333334
A7058	0.7662388888888889	0.12130555555555556
A7059	0.7662944444444444	0.9665833333333332
A7060	0.7663	15.221833333333333
A7061	0.7663972222222222	-10.013194444444444
A7062	0.7664	-0.8849722222222222
A7063	0.7664	0.19741666666666666
A7064	0.7667611111111111	-1.1701666666666668
A7065	0.7668555555555556	15.371416666666667
A7066	0.7668555555555556	13.808083333333334
A7067	0.7669	-9.453944444444444
A7068	0.7669694444444445	15.013027777777777
A7069	0.7670277777777779	15.25061111111111
A7070	0.7671111111111112	-10.47861111111111
A7071	0.7672722222222222	-0.9119166666666667
A7072	0.7673861111111112	-8.884972222222222
A7073	0.7673972222222223	0.48325
A7074	0.7675555555555557	-10.421111111111111
A7075	0.7676000000000001	0.6366111111111111
A7076	0.7676944444444445	-9.350861111111112
A7077	0.7677611111111111	-9.174222222222221
A7078	0.7678138888888889	-0.7566388888888889
A7079	0.7679305555555556	-9.565694444444444
A7080	0.7679583333333334	-10.948972222222222
A7081	0.7680583333333334	-0.9772222222222222
A7082	0.7681472222222223	-10.539444444444444
A7083	0.7682444444444445	0.14177777777777778
A7084	0.7682527777777778	-9.503
A7085	0.7683305555555556	-0.015472222222222222
A7086	0.7687333333333334	-0.4106666666666667
A7087	0.7688583333333334	-1.0206388888888889
A7088	0.7688750000000001	0.62575
A7089	0.7691333333333333	-9.527944444444445
A7090	0.7692111111111112	-1.1603888888888887
A7091	0.7692333333333334	-9.109388888888889
A7092	0.7698222222222223	-0.08602777777777777
A7093	0.7698277777777778	14.273361111111113
A7094	0.7698722222222223	0.09922222222222221
A7095	0.7698972222222222	15.179694444444443
A7096	0.7699333333333334	0.3490833333333333
A7097	0.7701111111111112	14.05625
A7098	0.7701888888888889	-1.0205277777777777
A7099	0.7701888888888889	-0.48544444444444446
A7100	0.7702000000000001	0.027972222222222225
A7101	0.7702277777777778	-10.39961111111111
A7102	0.7702583333333334	-10.645666666666667
A7103	0.7702722222222222	-0.3150277777777778
A7104	0.7703944444444445	-0.06219444444444445
A7105	0.7705138888888889	-9.58286111111111
A7106	0.7705222222222222	-10.337111111111112
A7107	0.7706805555555556	0.00038888888888888887
A7108	0.7707111111111111	-10.777277777777778
A7109	0.7708055555555556	-10.79813888888889
A7110	0.7708138888888889	-10.41861111111111
A7111	0.7708638888888889	-1.0938055555555555
A7112	0.7708777777777779	14.654944444444444
A7113	0.7709805555555556	0.15244444444444444
A7114	0.7709861111111111	0.30933333333333335
A7115	0.7710472222222223	15.316055555555556
A7116	0.7710750000000001	1.2321388888888891
A7117	0.7712055555555556	-9.288666666666666
A7118	0.7714416666666667	15.590583333333335
A7119	0.7715861111111112	15.99461111111111
A7120	0.7715916666666667	15.20986111111111
A7121	0.771625	0.21175000000000002
A7122	0.7716277777777778	0.10097222222222223
A7123	0.7717861111111112	1.0254999999999999
A7124	0.7718027777777778	0.13822222222222222
A7125	0.7718611111111111	-0.8067500000000001
A7126	0.7719444444444445	0.37755555555555553
A7127	0.7719666666666667	-9.836666666666668
A7128	0.7722083333333334	-0.8331944444444445
A7129	0.7728916666666668	-0.15516666666666667
A7130	0.7729	-1.0180833333333332
A7131	0.7730111111111112	-0.46711111111111114
A7132	0.7730361111111111	0.4276111111111111
A7133	0.7731250000000001	-8.68136111111111
A7134	0.7731583333333334	-8.74461111111111
A7135	0.7732777777777778	-0.9021944444444445
A7136	0.7733888888888889	0.0023888888888888887
A7137	0.7734416666666667	0.116
A7138	0.773463888888889	0.5473611111111111
A7139	0.7736277777777778	15.642944444444444
A7140	0.7736722222222223	-9.464833333333333
A7141	0.773725	16.07122222222222
A7142	0.7737861111111112	-9.927333333333333
A7143	0.773938888888889	-1.005111111111111
A7144	0.7739611111111112	-0.042916666666666665
A7145	0.7739777777777779	-0.07597222222222222
A7146	0.7741083333333334	-1.2025833333333333
A7147	0.7742055555555556	13.747944444444444
A7148	0.7742416666666667	-8.793527777777777
A7149	0.7743583333333334	-1.0605
A7150	0.7746611111111111	-0.225
A7151	0.7746805555555556	0.10600000000000001
A7152	0.774788888888889	-9.813722222222223
A7153	0.7749194444444445	-1.0148611111111112
A7154	0.7749277777777779	14.213083333333332
A7155	0.7749611111111112	-10.65763888888889
A7156	0.7750666666666667	0.49677777777777776
A7157	0.7751166666666667	14.495666666666667
A7158	0.7752583333333334	-10.99775
A7159	0.7754222222222222	-9.729944444444445
A7160	0.7754305555555556	14.985
A7161	0.7755666666666667	0.4399166666666667
A7162	0.7756111111111111	-10.292805555555555
A7163	0.7757027777777779	14.664972222222223
A7164	0.7757555555555556	0.5183888888888889
A7165	0.7757972222222222	-9.953277777777776
A7166	0.7758138888888889	-9.255
A7167	0.7758222222222223	0.03725
A7168	0.775838888888889	15.586277777777779
A7169	0.7761166666666667	0.05633333333333333
A7170	0.7761583333333334	-11.190416666666668
A7171	0.776163888888889	-0.49983333333333335
A7172	0.7762305555555556	15.623277777777778
A7173	0.7764055555555556	1.0771388888888889
A7174	0.7764055555555556	-0.5349722222222222
A7175	0.7766638888888889	-1.04275
A7176	0.7769694444444445	-0.22113888888888888
A7177	0.7769833333333334	0.9954444444444444
A7178	0.7772111111111112	-9.278972222222222
A7179	0.777213888888889	-10.760555555555555
A7180	0.7772361111111111	-0.16244444444444445
A7181	0.77725	0.5672777777777778
A7182	0.7773888888888889	1.1526944444444445
A7183	0.7774416666666667	-8.730944444444445
A7184	0.7774888888888889	1.1765555555555556
A7185	0.7778416666666668	13.773444444444445
A7186	0.7779166666666667	-8.7865
A7187	0.7780111111111112	-9.209194444444444
A7188	0.7780166666666667	1.2106944444444443
A7189	0.7787277777777778	14.094944444444446
A7190	0.7787750000000001	-0.20272222222222222
A7191	0.7788277777777778	-9.070833333333333
A7192	0.7790333333333334	0.78325
A7193	0.7791250000000001	0.12777777777777777
A7194	0.7792722222222223	-0.8811666666666667
A7195	0.7793694444444444	-10.902916666666666
A7196	0.7794944444444445	-10.430638888888888
A7197	0.7796444444444445	15.727722222222223
A7198	0.7796833333333334	0.5631944444444444
A7199	0.7796944444444445	14.08738888888889
A7200	0.7797361111111112	15.196333333333333
A7201	0.779738888888889	-0.7008333333333333
A7202	0.7798916666666668	-0.9324444444444444
A7203	0.7800444444444445	1.1848333333333334
A7204	0.7801750000000001	-0.28727777777777774
A7205	0.7803111111111112	15.244888888888887
A7206	0.7803305555555556	14.108694444444444
A7207	0.780463888888889	13.931111111111111
A7208	0.7805027777777779	0.6963055555555556
A7209	0.7805194444444445	-1.1573888888888888
A7210	0.7805305555555556	15.511583333333334
A7211	0.7805444444444445	-0.22575
A7212	0.7809166666666667	15.304277777777779
A7213	0.7811027777777778	-0.7491666666666666
A7214	0.7812694444444445	-9.308833333333334
A7215	0.781325	-0.9263611111111111
A7216	0.7813694444444444	-0.4512777777777778
A7217	0.7814583333333334	-10.433666666666667
A7218	0.7814805555555556	15.527722222222224
A7219	0.7814944444444445	-0.9061111111111111
A7220	0.7814944444444445	-0.9790833333333333
A7221	0.7816027777777779	0.6129444444444444
A7222	0.7817472222222223	-9.511305555555555
A7223	0.7818944444444444	-9.002305555555555
A7224	0.7819111111111111	0.07247222222222222
A7225	0.7819222222222223	-11.089472222222224
A7226	0.7819361111111112	-8.901944444444444
A7227	0.7820305555555556	-0.3715
A7228	0.7823972222222223	-10.178416666666665
A7229	0.7824027777777778	-9.421027777777777
A7230	0.7824444444444445	0.1285
A7231	0.7828138888888889	-0.9190833333333333
A7232	0.782838888888889	-9.281666666666668
A7233	0.7828583333333334	-9.710833333333333
A7234	0.7830472222222222	15.592694444444446
A7235	0.7832083333333334	-0.6248333333333334
A7236	0.7832861111111111	13.78486111111111
A7237	0.7834	-9.771972222222223
A7238	0.7835138888888888	-10.332055555555556
A7239	0.7835888888888889	-8.88225
A7240	0.7836527777777778	-8.969861111111111
A7241	0.7836694444444444	13.699361111111111
A7242	0.7837638888888889	0.5071944444444444
A7243	0.7837777777777778	-8.95136111111111
A7244	0.7839055555555555	-0.8621666666666666
A7245	0.7839527777777777	-11.097555555555557
A7246	0.7841	-0.9802222222222222
A7247	0.7842972222222222	-9.278805555555556
A7248	0.7843416666666667	15.528166666666667
A7249	0.7844166666666667	-1.0854444444444444
A7250	0.784425	15.495666666666667
A7251	0.7844833333333333	0.31269444444444444
A7252	0.7846361111111111	-9.412472222222222
A7253	0.7846611111111111	15.3985
A7254	0.7847944444444445	-0.8213055555555555
A7255	0.7849	15.512055555555555
A7256	0.784986111111111	-10.405416666666667
