Name	RA	DEC
A4000	0.4259833333333333	16.089916666666664
A4001	0.42599444444444445	-9.713083333333332
A4002	0.42604444444444445	13.915083333333333
A4003	0.4262222222222222	0.8468611111111112
A4004	0.42641666666666667	0.2285
A4005	0.42680555555555555	14.115333333333332
A4006	0.42688611111111113	-11.061277777777779
A4007	0.4269138888888889	0.24366666666666667
A4008	0.42692222222222226	-0.9698055555555556
A4009	0.42702222222222225	-9.246305555555555
A4010	0.4271388888888889	15.91313888888889
A4011	0.4271388888888889	0.03675
A4012	0.42714444444444444	-9.324861111111112
A4013	0.4272388888888889	-11.252833333333333
A4014	0.4272666666666667	14.83013888888889
A4015	0.4273666666666667	-9.09125
A4016	0.4275361111111111	-0.2871388888888889
A4017	0.42754444444444445	15.349805555555555
A4018	0.42757222222222224	13.876138888888889
A4019	0.427775	0.01611111111111111
A4020	0.4279138888888889	14.335027777777778
A4021	0.42817777777777777	-0.3748055555555555
A4022	0.42820555555555556	-11.081472222222223
A4023	0.4282638888888889	-1.0498333333333334
A4024	0.4282694444444445	-9.369416666666668
A4025	0.42828611111111115	-10.332777777777778
A4026	0.42861944444444444	-10.697972222222223
A4027	0.4286666666666667	15.830777777777778
A4028	0.42886111111111114	-9.188694444444444
A4029	0.4290888888888889	-0.009555555555555555
A4030	0.429375	-0.7930555555555555
A4031	0.4295611111111111	-9.914222222222223
A4032	0.42963333333333337	14.116888888888889
A4033	0.42968055555555557	14.850361111111111
A4034	0.43028611111111115	-0.8281666666666666
A4035	0.43031111111111114	0.02047222222222222
A4036	0.4303416666666667	-1.0177222222222222
A4037	0.43057500000000004	-10.548722222222223
A4038	0.43057500000000004	-8.774750000000001
A4039	0.43060000000000004	0.8218888888888889
A4040	0.4308388888888889	0.5245277777777778
A4041	0.43096944444444446	0.16758333333333333
A4042	0.4312472222222222	-9.661777777777779
A4043	0.43125833333333335	15.51275
A4044	0.43131111111111115	14.691277777777778
A4045	0.4315027777777778	-10.503694444444445
A4046	0.4315666666666667	-11.089777777777778
A4047	0.43164444444444444	-0.5091666666666667
A4048	0.43191666666666667	-9.011666666666667
A4049	0.432	14.986916666666666
A4050	0.43212500000000004	-0.24941666666666668
A4051	0.4322111111111111	14.774666666666667
A4052	0.4322388888888889	15.637527777777777
A4053	0.43265833333333337	0.6343055555555556
A4054	0.43276111111111115	1.1583888888888887
A4055	0.43291388888888893	14.727527777777778
A4056	0.433025	13.92936111111111
A4057	0.43305000000000005	14.347944444444446
A4058	0.4331277777777778	-0.7753888888888889
