Name	RA	DEC
A9000	0.9584444444444444	-0.4880555555555556
A9001	0.9584583333333333	-10.431999999999999
A9002	0.9585416666666666	15.928388888888888
A9003	0.9586055555555555	0.42458333333333337
A9004	0.9586972222222222	-9.883444444444445
A9005	0.9587444444444444	0.7655277777777778
A9006	0.9587777777777777	14.037805555555556
A9007	0.95885	-0.9278333333333333
A9008	0.9588972222222222	0.2741111111111111
A9009	0.958961111111111	-8.872222222222224
A9010	0.9590444444444444	14.051972222222222
A9011	0.9595472222222222	14.19325
A9012	0.9596555555555555	13.657861111111112
A9013	0.959686111111111	-9.068805555555555
A9014	0.9597472222222222	-8.916777777777778
A9015	0.9597611111111111	-8.669638888888889
A9016	0.9598972222222222	14.183861111111112
A9017	0.959911111111111	0.5132777777777777
A9018	0.9599833333333333	14.601472222222222
A9019	0.9601388888888889	-10.292694444444445
A9020	0.9602055555555555	-9.240194444444443
A9021	0.9602194444444444	0.41347222222222224
A9022	0.9602972222222221	13.965361111111111
A9023	0.9603305555555555	-0.7085555555555555
A9024	0.9603638888888888	-0.6486666666666666
A9025	0.9604666666666666	-9.18025
A9026	0.9605833333333333	0.3140833333333333
A9027	0.9606333333333333	-0.4103611111111111
A9028	0.9607555555555555	0.13455555555555557
A9029	0.9610055555555556	15.203833333333332
A9030	0.9610666666666666	-0.8925277777777777
A9031	0.961161111111111	-0.5912777777777778
A9032	0.9611972222222221	15.294138888888888
A9033	0.9612722222222222	-0.8743888888888889
A9034	0.961275	14.721861111111112
A9035	0.9614972222222222	-9.611027777777778
A9036	0.961625	-0.5008611111111111
A9037	0.9616333333333333	15.068055555555555
A9038	0.9618111111111111	-0.6799999999999999
A9039	0.9618638888888889	-10.298944444444444
A9040	0.96195	-10.813194444444445
A9041	0.9619749999999999	-10.017777777777779
A9042	0.9620916666666666	0.4816111111111111
A9043	0.9621194444444444	-9.959638888888888
A9044	0.9621305555555555	-9.112333333333334
A9045	0.9623611111111111	-0.08844444444444444
A9046	0.9624694444444444	-0.7459722222222221
A9047	0.9625222222222222	13.916472222222222
A9048	0.9625999999999999	-0.41200000000000003
A9049	0.9626916666666666	-9.502944444444445
A9050	0.9628916666666666	-9.218916666666667
A9051	0.9629083333333333	-0.5823055555555555
A9052	0.9632805555555555	-10.29925
A9053	0.9633555555555555	15.052305555555556
A9054	0.9634194444444444	-0.298
A9055	0.9634194444444444	-8.923083333333333
A9056	0.963425	-8.95811111111111
A9057	0.9635388888888888	-1.0040555555555555
A9058	0.9636555555555555	14.973138888888888
A9059	0.9636777777777777	15.033388888888888
A9060	0.9637888888888888	16.04266666666667
A9061	0.9638249999999999	14.593194444444444
A9062	0.9638472222222222	14.784
A9063	0.96385	0.21666666666666667
A9064	0.9638527777777778	-0.0026666666666666666
A9065	0.9640249999999999	-0.3269722222222222
A9066	0.9640888888888889	14.402861111111111
A9067	0.9642083333333333	-0.4176944444444445
A9068	0.9642833333333333	-9.297305555555555
A9069	0.9643611111111111	-1.1360277777777779
A9070	0.9643611111111111	-0.22961111111111113
A9071	0.9646638888888889	-8.794277777777777
A9072	0.9646777777777777	-10.690416666666668
A9073	0.9647111111111111	-8.919444444444444
A9074	0.9647166666666667	-8.949666666666667
A9075	0.9647972222222222	0.43041666666666667
A9076	0.9648388888888888	14.979166666666666
A9077	0.9648416666666666	-0.3462222222222222
A9078	0.9648694444444444	-9.454166666666666
A9079	0.9649138888888888	-0.8146666666666668
A9080	0.9650388888888889	-9.25761111111111
A9081	0.9650972222222222	-10.674944444444444
A9082	0.9651388888888889	15.62936111111111
A9083	0.9653138888888888	-8.872777777777777
A9084	0.9653333333333333	13.762333333333334
A9085	0.9655333333333332	-9.137749999999999
A9086	0.9657	-9.525250000000002
A9087	0.9657916666666666	15.339972222222222
A9088	0.9658055555555555	-10.011833333333334
A9089	0.9658583333333333	-1.1248055555555556
A9090	0.9660972222222222	-9.046666666666667
A9091	0.9661	-9.720722222222223
A9092	0.9661805555555555	14.868527777777778
A9093	0.9663416666666667	14.882694444444445
A9094	0.9663555555555555	15.529222222222224
A9095	0.9663916666666666	-0.38683333333333336
A9096	0.9665999999999999	14.784055555555556
A9097	0.9666861111111111	-10.093250000000001
A9098	0.9666972222222222	14.245833333333332
A9099	0.9667027777777778	14.986555555555555
A9100	0.9667861111111111	-0.33949999999999997
A9101	0.9667944444444444	-0.29088888888888886
A9102	0.9668888888888889	0.4792222222222222
A9103	0.9671444444444445	13.967833333333333
A9104	0.9671916666666667	14.865055555555555
A9105	0.9672583333333333	-0.8269444444444445
A9106	0.9672777777777778	14.650833333333333
A9107	0.9673861111111112	15.673694444444443
A9108	0.9675638888888889	0.10947222222222222
A9109	0.9675694444444445	0.3233888888888889
A9110	0.9676527777777778	15.582777777777778
A9111	0.968063888888889	-9.873472222222222
A9112	0.9680777777777778	-10.779916666666667
A9113	0.9680888888888889	-0.68925
A9114	0.9681638888888889	-9.545361111111111
A9115	0.968225	-0.8996388888888889
A9116	0.9683805555555556	-8.828944444444444
A9117	0.9684277777777778	14.518805555555556
A9118	0.968475	-0.15363888888888888
A9119	0.9685	-0.5761944444444445
A9120	0.9685361111111112	-10.337027777777779
A9121	0.9685611111111111	-0.5102777777777778
A9122	0.9686027777777778	-10.074111111111112
A9123	0.9686694444444445	0.7805277777777778
A9124	0.9686833333333333	15.609416666666666
A9125	0.9687222222222223	14.674972222222221
A9126	0.9688833333333333	-0.7030555555555555
A9127	0.9689111111111112	-10.120694444444444
A9128	0.9691055555555556	13.635694444444445
A9129	0.9691555555555555	0.25225
A9130	0.9694972222222222	-0.6260555555555556
A9131	0.9695472222222222	-10.134444444444444
A9132	0.9695611111111111	15.711638888888888
A9133	0.9695694444444445	-0.35324999999999995
A9134	0.9696027777777778	-9.122083333333334
A9135	0.9700666666666666	-8.70361111111111
A9136	0.9701055555555556	-9.525666666666668
A9137	0.9701444444444445	-9.774805555555556
A9138	0.9701611111111111	14.449083333333334
A9139	0.9703722222222222	15.248666666666665
A9140	0.9704916666666666	13.88886111111111
A9141	0.9705	14.820388888888889
A9142	0.9706305555555556	15.200249999999999
A9143	0.9706694444444445	14.88738888888889
A9144	0.9706833333333333	-0.29683333333333334
A9145	0.9707138888888889	-1.1100555555555556
A9146	0.9707722222222223	-9.223
A9147	0.9708	14.927638888888888
A9148	0.9708138888888889	-0.22694444444444445
A9149	0.9709472222222222	-0.43480555555555556
A9150	0.9712555555555555	15.113305555555556
A9151	0.9713833333333334	15.846611111111113
A9152	0.9713944444444444	0.3823333333333333
A9153	0.9714583333333333	-9.508555555555555
