Name	RA	DEC
A5000	0.5380972222222222	0.48894444444444446
A5001	0.5382805555555555	15.797055555555556
A5002	0.5382861111111111	1.0889722222222222
A5003	0.5385	15.003944444444445
A5004	0.5387611111111111	-10.634527777777777
A5005	0.5388027777777777	15.479472222222222
A5006	0.5388055555555555	0.17880555555555555
A5007	0.538975	-10.931166666666666
A5008	0.5391222222222222	-0.9625277777777778
A5009	0.5391277777777778	0.7414444444444444
A5010	0.5391361111111111	-8.954138888888888
A5011	0.5392666666666667	0.21980555555555556
A5012	0.539275	-9.006194444444445
A5013	0.5393361111111111	-9.171722222222222
A5014	0.5393388888888889	-10.43363888888889
A5015	0.5394805555555555	1.2015833333333332
A5016	0.5395944444444445	-11.115833333333333
A5017	0.5398194444444444	-9.268805555555556
A5018	0.5399277777777778	-10.946916666666667
A5019	0.5402638888888889	-8.892
A5020	0.5402833333333333	-9.045055555555555
A5021	0.5403333333333333	-10.910194444444445
A5022	0.5406027777777778	1.034888888888889
A5023	0.5406833333333333	15.324416666666666
A5024	0.5408694444444444	-11.240083333333333
A5025	0.5409361111111111	14.688472222222222
A5026	0.54095	14.056194444444445
A5027	0.5409694444444444	15.881555555555556
A5028	0.5409944444444444	-10.6655
A5029	0.5410277777777778	-0.9241111111111111
A5030	0.541036111111111	-10.044138888888888
A5031	0.5410777777777778	-8.920305555555554
A5032	0.5410916666666666	-0.12616666666666668
A5033	0.5413333333333333	0.3278333333333333
A5034	0.5413722222222223	-9.577222222222222
A5035	0.5414638888888889	-9.260333333333334
A5036	0.5417027777777778	0.1383888888888889
A5037	0.5419166666666667	-0.4111388888888889
A5038	0.5420305555555556	-10.689472222222223
A5039	0.5425083333333334	-8.933027777777777
A5040	0.5426361111111111	0.6482777777777777
A5041	0.5426972222222222	-10.641305555555554
A5042	0.5428944444444445	-9.21225
A5043	0.542975	-9.905833333333334
A5044	0.54305	15.036222222222221
A5045	0.5432111111111111	16.004055555555556
A5046	0.5433111111111111	-11.11075
A5047	0.5433833333333333	-10.811944444444444
A5048	0.5436027777777778	-10.627083333333333
A5049	0.5438972222222223	-0.29144444444444445
A5050	0.5439444444444445	-1.0098333333333334
A5051	0.5439583333333333	-11.032583333333335
A5052	0.5441805555555556	-0.9312499999999999
A5053	0.544475	15.864833333333333
A5054	0.5447361111111111	1.1998055555555556
A5055	0.5447388888888889	14.31375
A5056	0.544775	-10.666166666666667
A5057	0.5448361111111111	14.352833333333333
A5058	0.5449277777777778	-9.380333333333335
A5059	0.5451527777777778	14.31188888888889
A5060	0.5451638888888889	-10.713194444444444
A5061	0.5453222222222223	13.936194444444444
A5062	0.5453555555555556	-11.147388888888889
A5063	0.5456861111111111	-0.27266666666666667
A5064	0.5457611111111111	-11.161666666666667
A5065	0.5458972222222223	-10.450999999999999
A5066	0.5460027777777777	-10.908305555555556
A5067	0.5463444444444444	0.4603888888888889
A5068	0.5465166666666667	-9.875805555555557
A5069	0.546525	-9.22938888888889
A5070	0.546561111111111	1.1310277777777777
A5071	0.5467138888888888	14.793944444444444
A5072	0.5467416666666667	-0.7436388888888888
A5073	0.5468055555555555	-10.885527777777778
A5074	0.5469361111111111	-10.012166666666667
A5075	0.5474194444444445	-0.40575
A5076	0.54755	-9.628027777777778
A5077	0.5475944444444444	1.2194722222222223
A5078	0.5479861111111111	14.415527777777777
A5079	0.5480444444444444	0.9254166666666667
A5080	0.5485777777777777	-9.89575
A5081	0.5486361111111111	15.256222222222222
A5082	0.5486527777777778	1.2344444444444445
A5083	0.5487972222222223	-0.021027777777777777
A5084	0.5489194444444444	0.21219444444444446
A5085	0.5490222222222222	13.881916666666667
A5086	0.5491944444444444	0.45655555555555555
A5087	0.5491972222222222	-10.05877777777778
A5088	0.5492222222222222	0.5501111111111111
A5089	0.5492222222222222	-0.15138888888888888
A5090	0.5494055555555556	1.2225000000000001
A5091	0.5495888888888889	14.252194444444445
A5092	0.5496333333333333	0.2232777777777778
A5093	0.5501777777777779	-9.459222222222222
A5094	0.5503916666666667	-0.29719444444444443
A5095	0.5504722222222223	0.2385
A5096	0.5505222222222222	15.47461111111111
A5097	0.550563888888889	-0.2756111111111111
A5098	0.5511305555555556	-0.33116666666666666
A5099	0.551238888888889	-0.8410833333333334
A5100	0.55135	-0.7782222222222223
A5101	0.5515083333333334	-10.690888888888889
A5102	0.5517333333333334	13.773444444444445
A5103	0.5526166666666668	16.21547222222222
A5104	0.5527583333333334	14.745055555555554
A5105	0.5529027777777779	-0.3502222222222222
A5106	0.55315	-9.945055555555555
A5107	0.5533055555555556	14.323027777777778
A5108	0.5534194444444445	-11.104055555555556
A5109	0.5541166666666667	0.20102777777777778
A5110	0.5547444444444445	15.04786111111111
A5111	0.5550805555555556	-0.6746944444444444
A5112	0.5553611111111112	-0.004972222222222222
A5113	0.5554222222222223	14.694777777777778
A5114	0.5556194444444444	14.704722222222221
A5115	0.5558138888888889	-11.006722222222223
A5116	0.5565361111111111	15.171944444444444
A5117	0.5568277777777778	-10.206305555555554
A5118	0.5573111111111112	-0.4310277777777778
A5119	0.5574722222222223	-0.138
A5120	0.5577111111111112	-11.103444444444444
A5121	0.5577500000000001	-0.28841666666666665
A5122	0.5579527777777779	0.5547500000000001
A5123	0.558288888888889	15.097416666666668
A5124	0.5582944444444445	-10.485999999999999
A5125	0.5583750000000001	0.7534166666666666
A5126	0.5583750000000001	15.859361111111111
A5127	0.5584027777777778	14.286194444444444
A5128	0.5584222222222223	-0.32466666666666666
A5129	0.5590527777777778	-10.270277777777778
A5130	0.5590861111111112	0.10330555555555557
A5131	0.5591750000000001	0.6926666666666667
A5132	0.5591833333333334	-0.8332222222222222
A5133	0.5592444444444444	-8.81177777777778
A5134	0.5593416666666667	-9.194611111111112
A5135	0.5594250000000001	16.164055555555553
A5136	0.55945	-10.883194444444445
A5137	0.5596055555555556	0.048916666666666664
A5138	0.5600333333333334	-0.9826666666666667
A5139	0.5601916666666668	16.192666666666668
A5140	0.5605611111111112	15.989138888888888
A5141	0.5606472222222223	-0.8116944444444445
A5142	0.5607472222222223	-10.540222222222223
A5143	0.5607888888888889	13.786916666666666
A5144	0.5608305555555556	0.07725
A5145	0.5609000000000001	-8.978972222222222
A5146	0.5609694444444445	-11.064444444444446
A5147	0.5612277777777778	1.0549166666666667
A5148	0.5613833333333333	-9.180888888888889
A5149	0.5615444444444445	15.870222222222223
A5150	0.5617333333333334	-0.08341666666666667
A5151	0.5617861111111112	15.849250000000001
A5152	0.5619194444444445	-0.9957499999999999
A5153	0.5623194444444445	-8.94875
A5154	0.5623583333333334	14.408027777777779
