OBJID
587730774962536596
587727180060098638
587727178449485858
587731187277693069
587730775499407519
587727221413511425
587727220876640496
587730775499407527
587730775499407394
587730774962536636
587727223024189636
587731187814563977
587727225690128575
587727220876705819
587730774962536536
587727223561060510
587727225690194040
587731185667080362
587731185667080368
587730773888794840
587727180596969634
587727223024189538
587727180060164172
587727223561060532
587727223024189732
587727221413576798
587730773888794890
587727177912680543
587730775499472924
587730773888860322
588015510343188544
587727221413577010
587727221413577013
587727180597035118
587731187277758607
587727225690194001
587730775499473096
587727220876706008
587730775499473100
588015509269446865
587730774425731294
587727222487384226
588015510343188562
588015507658834049
587727178986422396
587727223561126029
587727221413642408
588015507658834052
587727222487384251
587727220876771461
587727223561126046
588015507658834108
587727222487384267
587727221950513325
587727226764001335
587731187814629416
587727226764001349
587727225690259639
587730774962602216
587727225690259651
587730774962602228
588015507658899571
587730774425796737
587730774962667752
587730774425796742
587731185130340514
587727225690259660
587730774962667763
587730772815118429
587727227837743210
587730774962667779
587731186204082386
587731186204082371
587730773352054837
588015508732641374
587730773888925926
587727226227195977
587727225690325075
587730773352054986
587730774425796793
587731186740953163
587730773888925943
587731185667211384
588015508732706995
587727177912811683
587727222487449835
587727221950578830
587727227300937866
588015509806448799
587727226764066934
587727221413708009
588015510343319664
587727180060295268
587727178986553454
587730774425862345
587727223561257129
587727221950578862
587727223024386231
587730774962733276
587727225690325139
587730774425862186
587731186741018817
588015509269577819
587731187277889699
587731185667276822
588015507658965120
587727177912811659
587727178986553501
587730773352120483
587731185130406039
587730774962733320
587727226764132426
587730774425862417
587731187277889719
587730773888991473
588015510343385169
587731187277889746
587730773888991409
588015508195901494
588015510343385188
587727178986619025
587727223024451703
587727220876902664
587731187277955173
588015509806514333
588015509806514336
587731186741084255
587731185667342459
588015510343385206
588015507659030729
587727220876968212
588015508732772569
588015509806514365
587727178449748118
587730772815315056
587730774962798805
588015509806514377
587727223561322712
587727223024451767
588015509269708903
588015510343450869
587727180060360863
587727223024451783
587731187277955130
587731187814826117
587731186204213315
588015509269708809
588015509806579822
587731185130471602
588015508732838032
587730774962864237
587727223561388166
587731187814891643
587730772815315104
587727223561388175
587727226764198090
587730774425993339
587727227301068930
588015510343450672
587727227837939829
587727177912942710
587727226227392604
587731187814891689
587727221413904560
587727177912942719
587731187814891713
588015508196032599
588015509806645356
587730774962864417
588015508732903437
587730774425993369
588015507659161666
587727180060491865
587730773352251582
587727220877033658
588015509806645393
587727220877033674
587727226764263525
587730774962929828
588015509806645405
587727220877033682
588015510343516313
587727221950775416
588015510343516321
587731186204344467
587730774426058874
587727221413904728
587727178449879178
588015508196032685
587727220877033764
588015510343516330
587727179523620954
587727178449879191
587727223024582862
587727225690587238
587731186741215362
587727226764329040
587730772815446262
587730774962929861
587730773889187885
587727225153716362
587730773889187972
587727225153716451
588015509806710883
587730772815446274
587731187278086304
587727178986750147
588015508732969059
588015509806710899
587731187278086334
587727226227458180
587731187278086345
587730773352317128
587727223024582948
587731187815022708
587731187278151856
587727223561519233
587727221950906514
587727179523686539
588015508196098150
587730775499866263
587727222487777443
587727180060557429
587727180060557437
588015507659227284
587731187278151887
587727179523686564
587727221414035644
587727180597428330
587727223561519256
588015510343581865
588015510343581867
588015509269840060
587727178986815599
587727223561519266
588015509806776432
587727227301265492
587730775499866303
587727222487777489
587727223561519292
587727225153781926
587727223561519298
588015510343647360
588015509806776450
588015510343647279
587727223561519310
587731186741346415
587727221950906570
587727227838136451
588015509806776351
587727223561519333
587727180597493849
587730775499931810
588015510343647386
588015509806776475
588015510343647405
587730773889319032
587731186741346452
587727180597493864
588015509806776498
587727221950972118
587730775499931846
587730773889319049
588015509806776514
588015509269905552
587727225690718350
587731186204475615
587727225690718362
587730775499931864
587727177913139329
587727223024713925
587727223024713793
587731186204475676
587730775499931885
588015510343712891
587727223561584917
587730775499931899
588015508196229212
587727223561584944
587730772815577232
587730773352448144
587727179523817590
587727223561584973
587727227838201962
587727226764460180
587727223024713850
587731185130799290
587730772815577254
587727223024779443
587727178986946676
587727227838201992
587727177913204856
587730773889384609
587727223024779472
588015508196229243
587731185667670171
587727177913204910
587727223561650373
587727222487908477
587727223024779496
587727180060688540
587727227301396551
587727227301396555
587727223024779503
587731187278282928
587727226227654732
588015508733165645
587727226227654787
587727223024779533
587731187815153828
587730775499997420
587730775499997427
588015508733165666
588015508196294817
587727225153912983
587727178987012217
587727227301396592
587727220877295779
587730775499997451
587727180597624973
588015508733165680
588015509806907572
588015508733165608
587727225690783851
587730773889450114
587727226227654761
587727223024844955
587730773889450117
588015510343778424
588015509806907587
588015510343778427
587727177913270351
587727179523883079
587727180060754023
587730772815708251
587727227838267555
587727179523883165
587727223561715940
587727177913270360
587727178450141308
588015507659489351
587727179523883176
588015508196360317
587730773352579166
588015507659489360
587727223024844999
587730772815708277
587727179523883195
587727179523948635
587731185667735754
587730775500062804
587727226764591204
587727225153978423
587731185667801218
587727222487973989
588015508733231241
587730775500128375
587727180060819573
587730772815773816
588015508196360396
587731186204672137
588015507659489414
587727223561781286
587727226764656702
588015510343843922
587727220877426890
587727222488039551
587730775500128311
587727179523948704
587727226227785819
588015508733296760
587730775500128427
587730775500128438
587731186741543101
587727179524014133
587727223024910498
588015508196425849
587731186741608591
588015508733296774
587727221414297681
588015509807038594
587731187278479460
587731187278479465
587727223024910513
587727221951168595
587730775500128515
587727223561781442
587727223024910517
587727223024910524
587731186741608467
587727180597756037
587727177913401503
587731185130995898
588015508196425873
588015508196425884
587727222488039618
588015510343909538
587730775500193960
587730774963322921
587730772815839340
587727221951234180
587730773889581185
588015508733296729
587727220877492347
587730772815839342
587730772815839344
587730774963323117
587727221951234224
587730773889581202
587730775500193994
587730775500193996
587727178450272408
587731185667866816
587727178450272412
587730774426452210
587730773889581227
588015508196491335
587727220877492364
587727221414363305
587727223024976038
587730773352710311
587730773889581238
587727180597821503
588015508196491351
587730775500194012
587727180060950623
587727221414363323
587730772815839449
588015508733362219
587727227838464201
587727227838464118
587727221414363200
587730773352710344
587727221951234293
587727226764722299
587727221951234166
587731187278545065
587727223025041597
587730772815904776
587727178450337899
587727178987208945
587731186204803286
588015508733427816
587727180060950666
588015508196556810
587731186741739641
588015507659686010
587727226764787789
588015509270298758
587727225154175108
588015507659686021
587727221951299759
587727180061016190
587727220877558195
587730774426583149
587727179524145236
587730773352841350
588015507659686042
587731185667997882
587731185131126916
588015508733493372
587727180597887054
587727222488236211
587727220877623407
588015508733493374
587727180597887069
587727178987274387
587731186204868769
587730773352841380
587730774426583209
587727223561978035
587727226227982468
588015508196622442
587727223025107185
587727178987339822
587730774963454135
587727226227982474
588015509270364319
587727221414494275
587727221951365269
587727178450468997
588015509270364333
587727221951365278
587731187278676113
587727221951365301
588015508733493426
587727221414494464
587727177913598007
588015509807235233
587730774963519495
587727225154240627
587727223562043432
587727226228047964
588015509807235290
587727221951430771
587727221951430780
587727222488301666
587727222488301826
587727178987339895
587730774426648761
587727226228047981
588015507659817035
587731186741805238
587727223025172657
587727225691177054
588015509807300755
587727226228048040
587730774963519732
587727227838660726
587730774963519652
587727225691177077
588015508196687961
587731185131258008
587730772816035999
588015508733558908
588015507659817074
587731185668128949
587727180061147206
587730774426714204
587727223025172713
588015507659817005
587727225691177110
587727220877689040
587731186204999807
588015507659882546
587727227301855382
587727222488367323
587727221951496296
588015509807366248
587731186741870810
587727226228113485
588015508196753490
587731187815678052
587727221414625456
587727221414625329
587727221414625346
588015509270495431
587727180598083713
587730774426714288
587730773889843359
588015510344237233
587727225154371737
587730773352972490
587731187815678064
588015508196753528
587727220877754576
587727178450600068
587731186205065323
588015509807366198
587727221414625482
587731185131323527
587731185131323611
588015509807431748
587730774426779780
587731186205065344
588015508733689948
587730774963650724
587731185131323634
587727225154437364
587727221951561889
587727221951561878
587727221951561891
587727177913794628
587727179524407352
587727178450665579
587730772816167048
587730774426779859
587727223025303759
587727226765049986
587730772816167062
587727225154437325
587727226765049913
587727226228179083
587727221951561921
587727221951561810
588015508196819232
588015509807431811
587727178987536449
588015509807431861
587730772816167088
587727226228179102
587730773353103492
587727225154502764
587730774963716226
587727227301986419
588015507660013666
587730772816232615
587730772816232740
587727180061343864
587727220877885599
588015508196884558
588015507660013699
587730773353103556
587727180061343870
587727180061343844
587727225691373712
587727225154502809
587731185131454681
587727226765115525
588015509807497362
587727178987602015
587727225154502813
587730774426845448
587727179524472926
587727226228244683
587727179524473006
587727178450731173
588290880833192040
587727177913860286
587727225154568272
587731187815809212
587727178450731183
587730772816298115
587727177913860298
587731186742067446
587731186742132892
587731185131520091
587731187815874690
587731186205261834
587731186742132903
588015508733820990
587730775500652701
587727177913925789
588015508733821094
587730772816298142
587727225154568234
587731185131520123
587731186742132919
587727180598280262
587731185131520129
588015507660079216
587727225691439314
587727226765181080
588290881370063008
587731186742132960
587727225154633892
587727177913925762
587727226228375624
588290881101693038
588290881638564004
587731186742132985
587727226765246604
587727227302117474
587730773353234618
587731185668456553
588015509807628624
587731187279069398
587730774963847330
587727178450862230
587731186742198306
587731186742198417
587731186205327525
587727178450862185
587731187279069271
587730773890105487
587727227302117516
587731187279069427
587727226228441140
587727226228441151
587727178987733143
587731186205327541
587727179524604018
588290879491145739
588290880564887657
587731187279069315
588015510344564885
587727177914056775
588015509807693874
587727179524669448
588290880564887681
588290880564887685
587727225691570368
587731186205393049
588290880564887688
587731185668522087
587731187279134908
588015509270823089
588290880564887714
587727178987798675
587727226228441210
587727225691570392
587731186205393108
587727225154764873
587730772816494751
588290880564953107
587727225154764940
587731187279134823
587730773890236642
588015507660275817
588015508734017670
587727180061605949
588290882175565940
588290881101824138
587727226765377687
587727225154764905
587730773890236715
587727225691635884
587727226228506796
587730773890236721
588290880564953234
587727225691635781
588015510344630422
588290880564953244
588290879491211472
587731187816071307
587727227839119492
587727227302248600
588290881101824168
587731187816071218
587727225154830411
587731186205458652
587731186742329545
588015509270954101
588015507660341341
588015510344695907
588290882175631490
587731187816136707
588015509270954201
587731185668653188
588015508197212201
588015509270954123
588015510344695925
587731186205524102
587727225691701385
587727225154830440
587731185131782170
587730772816560207
587731186205524133
587731186205524137
587727226228572258
587727227302314102
588015509807825051
587727226765443232
587730774964043958
587727225154830458
587731187279265955
587730775500914853
587727180598542443
587727178987929763
588015508734148715
587727178451058838
587731187279265981
587731186742394983
587731187279265992
587731187816136870
587727225154895971
587727178451058901
587731187279265994
587727177914187894
587731187816136874
587731186742395095
587727177914188050
587727225154895992
587727227839250520
587727177914187904
587731185668718608
588290882175697039
587731187279331410
588015508734148825
587731186205589586
588015508734148754
587731186205589602
587730773890367594
587730772816625839
588290881101955217
587730774427238618
588015510344761468
587727227839250665
587727226765508728
587730773890367623
587730775500980452
588015508734148696
587727226228637845
587731185668718709
588290882175697097
587727180061737068
588015508734214233
588015509807956011
588290881638891682
587727226228703342
587730773890433201
587730773890433205
587731186742526014
588015508734214258
588290881102020843
588015508197343410
587730773890433249
587731186205655151
587727179524931685
588290881102020860
587730772816691361
587730774964175039
587730774427304104
588290881102020748
587730775501045957
587727179524931702
588290882175762627
588015507660472454
587730773353562270
587731186205655176
587730775501045971
588015508197408825
588015507660537920
587727178988060792
587727179524931720
587727180061802659
587727179524931728
587730775501111438
587727177914318932
587730774964240505
587731186205655240
587730773890498773
587727180598673479
587731186742526066
587727179524931655
587731185668849799
588015507660537942
587727227302510691
587731186205720699
587731187816333393
587727180598673493
587730774427369564
588015509808021630
587731187279462423
587731185668849835
588290880028344451
587731186205720728
587727227302510703
587727180061868115
587731185668849843
587727180598739012
587727180598739014
587730775501111498
587731185668849851
588015509271150803
587730772816756858
587727227839381593
587731186205720748
587731185131978891
588290882175828139
588015508734279821
588290882175828155
587727178451255404
587730774427369600
588290882175828170
587731185131978899
587730774427369527
588015510344958052
588290881102086371
588015507660603562
587730774427435124
587730773353693301
587731185668849945
587731187279462454
587730774427435127
587727178988126383
587727227839447125
588015507660603599
588015507660603604
587731186205786214
587727227839447138
587731185668915245
587730774427435164
588015507660603711
587731186742657138
588290880028409981
587731185132044450
588290879491539102
587727180598804578
587731186205786263
587727226228834472
588015510344958110
587727178451320921
588290879491539119
588015507660669060
587727225691963576
587730774964306070
588290879491539194
588015510345023545
587727226765770945
587731187279528124
587727178988191902
588015508734410880
587727225692029042
587730774427500682
587731187279593597
587727225155158121
587727180061933748
588015508197539993
588015509808152695
587727178988257384
587727226228899867
587731187279593490
587730774427500730
587727180061999117
587727178451386609
587730775501242537
587731185132109835
587727227839512712
587727227302641780
587731185132110033
588015509271281831
587727226228899981
587727227839512722
587727225692029092
587727226765770881
587730773890629836
587727178451386525
587731186205851787
587731185668980885
588290881102217482
587730774427500789
588290880565346416
587727180061999257
587731187816464501
587727227302707220
587731186205917321
587727225692094542
588015508734476431
588290881639153830
587730774427566279
587727225692094555
587731186742788212
587727180062064786
587727226765836439
588290879491670164
587727226765836375
587727227839578234
587727178451452024
587727177914581084
587727177914581090
587730774427566303
587727227302707352
587731186742788238
587731185669046405
587731186742788248
587727226765836403
588015510345154677
588015508197671011
588290880565412127
587727179525193826
587727178451452049
587731186742788264
588015507660800201
588015508197671026
587730773890695410
587727179525193864
587730774427631631
587730774964502689
588015507660800161
588290880028606686
587730773890760766
587727225692160124
587727179525259401
588015508197671078
587727177914646560
588015507660800183
587727179525259420
588015507660800196
587731186742853796
587730774427631716
587727225155289200
588290882176090292
587727180062130284
587727225155354763
587731185132241056
588290880565477570
588015508197736554
587727226229096557
588290880565542985
587730772817084567
588015508734607454
587731186742919323
587727225155354652
587730773890826342
588015508734607459
587727178451583015
