OBJID
5.87727178986357E+017
5.87727227300741E+017
5.87727225153258E+017
5.87730774962537E+017
5.87731186203886E+017
5.87727180060099E+017
5.87731187277628E+017
5.8772722302419E+017
5.87730775499407E+017
5.87727221950382E+017
5.87730774425666E+017
5.87730773888795E+017
5.88015507658769E+017
5.87727178449486E+017
5.87730773351858E+017
5.87731187277693E+017
5.87727227837612E+017
5.87727225153258E+017
5.8772718059697E+017
5.87731187277693E+017
5.87727227300741E+017
