Name,objID,ra,dec,run,rerun,camcol,field,type,dered_g,dered_r,dered_i,deVAB_i,expAB_i,lnLExp_i,lnLDeV_i,lnLStar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
A59,587727223024189608,5.80351E-3,15.69566964,1739,40,5,303,GALAXY,23.829865,22.391905,22.570595,0.05,0.05,-7.144893E-3,-0.011502,-0.081432,4.459329,1.543992,5.423241,1.740021,-0.038857
A62,587730773888729525,5.13919E-3,14.52689263,2566,40,3,308,GALAXY,20.228315,19.077763,18.526567,0.430016,0.472398,-7.204534,-1.812925,-319.25235,3.175869,1.196994,7.579,2.347653,0.021662
A63,587727223024124758,1.88944E-3,15.71789621,1739,40,5,302,GALAXY,22.82859,22.635448,22.261162,0.05,0.51103,-6.918713E-3,-6.916099E-3,-1.758161E-3,1.114686,0.396057,0.474548,1.868206,3.464158E-3
A64,587727225153257517,6.7755E-3,-10.88483095,1740,40,1,22,GALAXY,22.996769,21.87167,23.107496,0.05,0.05,-7.26061E-3,-7.730863E-3,-2.781726E-3,1.299169,1.173557,1.530835,0,4.363728E-3
A65,587727226763871172,2.31357E-3,-9.63725412,1740,40,4,22,GALAXY,21.877161,23.723326,23.118143,0.05,0.05,-3.789955E-3,-4.969259E-3,-2.110139E-3,1.411603,1.286174,-13.535213,0.334561,0.058046
A66,587727226763870667,359.99974287,-9.69163183,1740,40,4,22,GALAXY,22.616228,21.719664,21.607767,0.314604,0.534214,-0.160166,-0.164581,-0.112874,1.98081,0.634921,3.953193,1.528528,8.614731E-3
A67,587730775499408161,4.00088E-3,15.89331393,2566,40,6,309,GALAXY,23.718561,22.327545,22.025074,0.420948,0.582463,-2.691364E-3,-3.631323E-3,-3.559551E-3,0.962293,0.680191,6.621568,1.97162,-0.040467
A68,587727221413511857,1.30201E-3,14.37341174,1739,40,2,302,GALAXY,22.585455,22.514864,22.617579,0.05,0.05,-1.494017,-1.57774,-1.891934,0.98355,0.739166,-20.708107,3.102421,-0.010058
A69,587730772814987823,9.47922E-3,13.83157329,2566,40,1,308,GALAXY,22.310659,21.392874,21.101433,0.188001,0.302414,-2.161308,-2.163984,-1.622612,2.175821,0.912743,2.868078,1.956866,1.548258E-3
A71,587727178986357470,6.57637E-3,-10.3454548,1729,40,3,83,GALAXY,22.2453,22.700441,25.53376,0.147723,0.285461,-0.080956,-0.080958,-0.032352,-9999,-9999,-9999,-9999,0.016592
A74,587727223561061279,3.29072E-3,16.14732611,1739,40,6,303,GALAXY,24.01236,22.500549,21.241322,0.400003,0.780246,-5.225803E-3,-5.422726E-3,-0.010923,1.260177,0.715369,5.354004,2.265296,-0.038937
A75,587727225690129099,359.99886779,-10.40317826,1740,40,2,22,GALAXY,23.541204,21.935925,21.279032,0.05,0.05,-0.065384,-0.109556,-0.531928,2.074507,0.828597,5.773247,1.949994,-0.048978
A76,587727178449486409,5.9178E-3,-10.79836637,1729,40,2,83,GALAXY,22.315462,21.705153,21.334488,0.05,0.05,-0.225489,-0.247611,-1.136747,3.649391,1.671757,13.191806,1.905516,-0.063418
A78,588015509806252913,4.51802E-3,0.59538001,3325,41,5,108,GALAXY,25.556854,21.48007,21.83955,0.05,0.05,-0.202937,-0.212768,-0.141766,0.035958,0.020271,-30.184334,0.146447,0.094257
A79,587730775499408165,6.06926E-3,15.91574065,2566,40,6,309,GALAXY,22.996984,22.37915,22.094975,0.05,0.05,-0.017598,-0.019169,-0.037195,1.53881,0.890666,40.396046,0.520853,-0.036219
A81,587727221950382922,7.18598E-3,14.93767098,1739,40,3,302,GALAXY,23.012125,23.373758,23.386122,0.05,0.05,-6.118919E-3,-7.98356E-3,-4.79735E-3,0.68465,0.587252,25.068563,-0.204655,0.010803
A82,587731185667015597,9.79738E-3,-0.45125342,2662,40,2,282,GALAXY,23.689859,21.606583,21.643394,0.425351,0.05,-0.068415,-0.070756,-0.057347,0.569534,0.524551,1.784864,1.503773,0.089559
A83,587727221413511872,0.01151015,14.38024374,1739,40,2,302,GALAXY,22.431643,22.448872,22.573416,0.05,0.085115,-0.859195,-0.937388,-0.87456,1.457613,0.778027,3.923529,2.975584,-0.087026
A85,587727223024190506,5.61991E-3,15.71593946,1739,40,5,303,GALAXY,23.327856,22.402781,21.556011,0.05,0.05,-9.782753E-3,-0.022159,-0.068766,1.243568,0.691272,4.785786,2.083742,-4.616349E-3
A86,587730773888730196,3.86343E-3,14.62012569,2566,40,3,308,GALAXY,21.852802,20.592451,20.131794,0.16563,0.330716,-0.663651,-0.801637,-1.842576,1.031312,0.659195,5.712185,1.917968,-0.043107
A87,587727178449486411,0.01184906,-10.6415237,1729,40,2,83,GALAXY,22.251284,21.353012,20.665022,0.469463,0.433957,-0.182015,-0.14844,-1.681279,6.840606,1.968801,10.323133,2.0762,-0.044949
A90,587727223024190505,8.03654E-3,15.5853027,1739,40,5,303,GALAXY,24.067736,23.146875,21.614292,0.05,0.05,-0.144878,-0.18342,-0.205654,0.864417,0.455215,6.340812,1.664222,-0.056834
A91,587727180060099172,8.36411E-3,-9.46232114,1729,40,5,83,GALAXY,22.58909,21.79064,21.929211,0.05,0.05,-0.065286,-0.076968,-0.096943,0.594532,0.496332,-39.642967,4.270621,-0.053655
A92,587727223561060674,7.07624E-3,16.11682811,1739,40,6,303,GALAXY,21.952856,20.403008,19.777157,0.674422,0.786789,-2.098398,-1.995421,-13.369077,1.838801,0.876248,5.928624,2.183562,-0.052938
A95,587727222487254093,9.41029E-3,15.17993004,1739,40,4,302,GALAXY,23.750389,22.315426,21.795681,0.05,0.190927,-0.207599,-0.2165,-0.350854,1.117486,0.594641,4.841948,2.119473,-0.072026
A97,587727178449486155,7.51792E-3,-10.66169996,1729,40,2,83,GALAXY,20.673559,20.345524,19.974697,0.721395,0.689057,-0.18224,-0.498944,-18.543293,2.875942,1.246238,9.207209,2.096358,-0.031523
A99,587727222487253837,0.01054433,15.22862587,1739,40,4,302,GALAXY,24.826157,22.461348,21.587162,0.05,0.165528,-0.013578,-0.012164,-8.923654E-3,0.564293,0.38822,3.294297,2.325848,0.01423
A100,587727223024190298,9.19504E-3,15.76959849,1739,40,5,303,GALAXY,22.964367,21.700697,21.538227,0.05,0.150234,-0.240626,-0.216591,-0.169837,1.007752,0.594365,3.436167,2.092818,4.809189E-3
A101,587727221413511870,7.78572E-3,14.46107634,1739,40,2,302,GALAXY,22.319588,21.593285,21.334925,0.592222,0.640746,-0.69914,-0.802263,-3.194769,2.762385,1.125998,7.924193,1.932468,0.047483
A102,587727226763870981,0.01572823,-9.70081889,1740,40,4,22,GALAXY,22.589756,21.716469,21.676407,0.171419,0.05,-0.167099,-0.162563,-0.149483,2.091742,0.963768,5.817594,2.330398,0.012837
A103,587727177912615520,4.78199E-3,-11.04152365,1729,40,1,83,GALAXY,22.46652,21.611856,21.407804,0.141688,0.199793,-0.290952,-0.343834,-0.46631,1.561017,0.980614,8.952661,2.195549,-0.052342
A105,587730773888729972,9.23546E-3,14.60045611,2566,40,3,308,GALAXY,22.110111,21.804228,21.648781,0.539701,0.362069,-0.806918,-0.866096,-0.706927,1.107305,0.682237,-8.259806,1.124694,0.04012
A106,587727221950382927,0.01125237,14.89460856,1739,40,3,302,GALAXY,20.636589,20.171356,20.11697,0.349314,0.499888,-0.019201,-0.279277,-8.900161,1.879812,1.073723,12.495636,1.979962,0.210851
A107,587730774962537305,8.19713E-3,15.40452089,2566,40,5,309,GALAXY,23.560431,22.349817,22.540451,0.05,0.05,-0.09025,-0.111818,-0.080143,1.661523,0.846105,7.394006,2.54004,6.322416E-3
A108,587731186203886283,8.96325E-3,-0.01318238,2662,40,3,282,GALAXY,22.907497,21.281387,20.584887,0.165947,0.338091,-0.584265,-0.353572,-4.207835,3.890821,1.157054,7.653944,2.007855,-0.043321
A109,587727177912615249,0.01404854,-11.15676732,1729,40,1,83,GALAXY,21.62546,20.799822,20.434216,0.308953,0.526205,-0.450748,-0.326177,-0.771585,1.619377,0.833611,6.709132,2.261276,-0.042306
A110,588015507658768688,9.29229E-3,-1.19432133,3325,41,1,108,GALAXY,20.450768,20.041449,19.623512,0.799968,0.875535,-1.458652,-4.238315,-38.286369,2.713286,1.538004,22.214165,2.004396,-0.04819
A112,587730773888730202,8.48935E-3,14.55255394,2566,40,3,308,GALAXY,22.776615,21.892061,21.478943,0.115484,0.877058,-0.310661,-0.291842,-0.207165,0.977851,0.598637,3.071591,2.065708,0.016199
A113,588015509269381657,0.01230672,0.15670623,3325,41,4,108,GALAXY,22.815643,21.894699,22.078148,0.05,0.05,-0.12114,-0.16423,-0.183809,-9999,-9999,29.767673,0.604648,-0.056321
A114,588015510343123548,0.01128033,0.94372665,3325,41,6,108,GALAXY,23.007679,21.986673,21.688623,0.349949,0.05,-5.96904E-3,-3.085928E-3,-5.788247E-3,2.674769,1.301872,5.244124,2.002317,-0.034946
A115,587727226763870974,8.98767E-3,-9.67569674,1740,40,4,22,GALAXY,23.614019,21.909494,20.782166,0.292913,0.227439,-0.101441,-0.092977,-1.491582,2.177116,0.995624,4.929199,2.292551,-0.051573
A117,587727222487253827,7.78795E-3,15.32003299,1739,40,4,302,GALAXY,22.723263,22.732458,22.094784,0.05,0.061159,-0.623876,-0.622059,-0.554207,1.006229,0.614244,3.356061,2.046156,0.019382
A119,587727221413511876,9.8667E-3,14.48991935,1739,40,2,302,GALAXY,22.835516,22.971651,22.744364,0.05,0.05,-0.059797,-0.073121,-0.056721,4.370549,0.89149,3.105974,2.472349,0.03623
A120,587731185130144426,0.01244152,-0.95836531,2662,40,1,282,GALAXY,23.617384,21.973017,20.824137,0.511941,0.259249,-1.951185,-2.001804,-1.68671,1.340615,0.68702,3.389881,2.057791,0.016261
A121,587727221413511882,0.01176447,14.50850879,1739,40,2,302,GALAXY,21.515121,21.103701,20.893255,0.108434,0.199954,-0.285115,-0.346331,-7.763455,2.301509,1.358014,45.269974,2.149681,2.454483E-3
A122,587727180596969739,8.14439E-3,-8.9311595,1729,40,6,83,GALAXY,21.596893,20.713419,20.657583,0.097585,0.050012,-0.016198,-0.017035,-0.011868,1.663686,0.854001,6.664067,2.0225,0.011726
A123,587730773888795831,0.01277218,14.5274376,2566,40,3,309,GALAXY,22.584984,22.167173,21.601978,0.306809,0.499983,-0.081375,-0.095004,-0.336369,3.145385,2.07713,19.425409,0.675067,-0.013104
A125,587731187277693726,0.01464648,0.66908993,2662,40,5,283,GALAXY,22.84606,20.998896,20.655006,0.169217,0.202242,-0.201486,-0.192843,-0.948621,2.791613,1.16704,10.817077,2.29156,-0.042008
A126,587730775499407819,0.01038473,15.9230964,2566,40,6,309,GALAXY,20.353537,18.948826,18.406879,0.539144,0.604657,-7.130599,-3.515615,-374.772034,3.726733,1.652545,15.104412,2.364432,0.01081
A129,587730775499407489,0.01060362,15.85291877,2566,40,6,309,GALAXY,19.538166,18.418747,17.954372,0.658564,0.719592,-107.223373,-11.209561,-505.431641,3.50929,1.301092,6.442733,2.302703,0.871589
A130,587731185667015432,9.93761E-3,-0.49150296,2662,40,2,282,GALAXY,23.423983,22.358881,22.434544,0.304804,0.512426,-1.791757,-2.160938,-2.098349,0.892182,0.716527,-4.847549,1.757424,-0.104203
A131,587727220876641359,0.01139828,14.07344446,1739,40,1,302,GALAXY,23.87702,23.77413,21.387419,0.779098,0.731633,-0.287736,-0.427796,-1.363059,-9999,-9999,2.475552,1.132106,0.017082
A132,587730775499408180,0.0168485,15.97609472,2566,40,6,309,GALAXY,23.161798,21.664478,20.710526,0.099946,0.062325,-0.163689,-0.185369,-0.211083,2.161703,0.75071,4.745147,1.896826,-0.06221
A134,587730773888795487,0.0118146,14.63998776,2566,40,3,309,GALAXY,22.627346,21.532223,21.221563,0.247487,0.149276,-0.016617,-0.016618,-5.144563E-3,0.847305,0.510144,1.92777,1.833446,1.769924E-3
A138,587730773888730202,8.48935E-3,14.55255394,2566,40,3,308,GALAXY,22.776615,21.892061,21.478943,0.115484,0.877058,-0.310661,-0.291842,-0.207165,0.977851,0.598637,3.071591,2.065708,0.016199
A139,587727220876641321,0.01472964,14.00856669,1739,40,1,302,GALAXY,22.990328,23.946774,23.550671,0.05,0.05,-0.089005,-0.095869,-0.047307,-9999,-9999,33.267426,-0.818935,6.508192E-3
A142,588015510343123278,9.86949E-3,0.9080693,3325,41,6,108,GALAXY,19.505919,20.11805,19.351042,0.05,0.05,-1.744872,-1.685205,-2.137588,2.845174,1.18981,25.537086,1.839205,0.056176
A143,587727222487253822,9.63208E-3,15.20641476,1739,40,4,302,GALAXY,22.599133,21.50717,21.020969,0.05,0.05,-7.346232E-3,-7.916578E-3,-0.739006,1.415445,0.716165,5.454296,2.253792,-0.03863
A146,587730773351858860,0.01499439,14.25303931,2566,40,2,308,GALAXY,22.463903,21.434902,21.068428,0.05,0.352432,-0.016829,-0.017273,-0.138138,1.804198,0.8215,5.623451,1.981486,-0.030536
A148,587727222487319416,0.01738547,15.24956813,1739,40,4,303,GALAXY,22.222157,20.892157,20.645874,0.05,0.096064,-0.621472,-0.898576,-5.507771,0.434999,0.27822,17.177984,1.966617,-0.069618
A149,588015510343123547,9.84061E-3,0.88655006,3325,41,6,108,GALAXY,22.9673,22.227003,20.983513,0.455062,0.49931,-0.190579,-0.201813,-1.379496,1.710351,1.009452,12.456242,1.92613,-0.048248
A151,587727225690128617,0.01069281,-10.58371722,1740,40,2,22,GALAXY,20.794605,19.485685,19.003996,0.664032,0.754483,-5.898222,-2.975299,-52.006824,2.442443,0.835009,3.87041,2.189309,-1.212375E-3
A154,587727180060099178,0.01320838,-9.52848495,1729,40,5,83,GALAXY,23.038147,21.540646,20.883867,0.395566,0.094948,-0.545435,-0.507306,-0.352857,2.366424,0.965836,4.032118,2.125263,0.013953
A155,587727223561061093,0.01450166,16.13157642,1739,40,6,303,GALAXY,23.997307,22.259279,22.019045,0.304395,0.433864,-0.088812,-0.06121,-0.219589,2.308799,1.222097,19.533831,1.834318,-0.047936
A156,587727223561061409,0.01426165,16.09301498,1739,40,6,303,GALAXY,23.804134,22.552805,21.790476,0.35919,0.327839,-0.031995,-0.035851,-0.037672,3.854471,1.107376,5.654352,2.710087,-0.032393
A160,588015507658768464,0.01348181,-1.11301822,3325,41,1,108,GALAXY,17.509594,17.215195,17.066936,0.530196,0.520851,-18.42337,-248.725433,-2724.81909,6.264243,2.867245,59.992168,2.213071,0.443767
A161,587730774962536921,0.01591648,15.56567998,2566,40,5,309,GALAXY,22.32093,22.087854,22.326027,0.05,0.05,-2.836927E-3,-3.045644E-3,-5.929158E-3,0.646373,0.459201,176.545761,0,-0.039628
A165,587730773351858504,0.01881288,14.21491297,2566,40,2,308,GALAXY,22.961248,22.261841,21.838432,0.247573,0.301197,-0.035709,-0.035723,-0.013138,0.866987,0.502215,2.790385,1.723218,2.114646E-3
A166,587727177912615541,0.02132381,-11.02008733,1729,40,1,83,GALAXY,22.483864,21.382891,21.493061,0.217471,0.396468,-0.157282,-0.211446,-0.624741,2.861538,2.044233,28.145479,2.039742,-0.049833
A167,587727222487253841,0.01348956,15.21843135,1739,40,4,302,GALAXY,21.865831,20.511517,19.971802,0.152418,0.255253,-0.889577,-0.253695,-11.724528,1.747314,0.701605,3.1331,2.241722,-0.018931
A170,587731187277693341,0.01549346,0.73418088,2662,40,5,283,GALAXY,20.882572,19.92753,19.582357,0.449984,0.545999,-0.497098,-3.501657,-43.411499,2.084413,1.131832,12.252464,2.08186,-0.054924
A172,587727223561061409,0.01426165,16.09301498,1739,40,6,303,GALAXY,23.804134,22.552805,21.790476,0.35919,0.327839,-0.031995,-0.035851,-0.037672,3.854471,1.107376,5.654352,2.710087,-0.032393
A173,587731187277628151,0.01182496,0.76612795,2662,40,5,282,GALAXY,21.480097,20.745426,20.529203,0.613774,0.625004,-1.80312,-2.685601,-4.591656,1.133292,0.753909,7.077722,1.664455,-0.0853
A174,588015507658768464,0.01348181,-1.11301822,3325,41,1,108,GALAXY,17.509594,17.215195,17.066936,0.530196,0.520851,-18.42337,-248.725433,-2724.81909,6.264243,2.867245,59.992168,2.213071,0.443767
A175,587727222487318535,0.01452864,15.27758626,1739,40,4,303,GALAXY,24.905594,21.987944,21.601082,0.70369,0.519648,-2.667197,-0.389513,-3.964963,2.370311,1.281501,15.90097,1.977589,-0.036224
A176,587730773351924168,0.019947,14.19656777,2566,40,2,309,GALAXY,22.428955,21.987667,21.599411,0.211566,0.143189,-1.807381,-1.808983,-1.295431,0.147646,0.109489,2.360609,2.066676,7.399241E-4
A177,587730774962536789,0.01813089,15.39288162,2566,40,5,309,GALAXY,21.054823,20.586159,20.366831,0.452513,0.578731,-0.25985,-0.518587,-3.778384,5.408679,1.506599,16.38669,1.600738,0.140787
A178,587727221950382288,0.01598992,14.86480009,1739,40,3,302,GALAXY,23.15403,22.022688,22.218662,0.194086,0.24999,-1.463265E-3,-3.146289E-3,-0.035313,1.544875,0.990494,11.913577,1.752178,-0.022052
A179,587730773888729973,0.01105016,14.5454419,2566,40,3,308,GALAXY,22.481813,21.800076,21.446239,0.05,0.05,-0.590682,-0.575792,-0.534858,0.47546,0.325683,2.812017,2.179554,7.502768E-3
A184,588015508732510759,9.82315E-3,-0.25623575,3325,41,3,108,GALAXY,23.420183,22.150724,22.425751,0.284792,0.05,-0.706426,-0.707025,-0.427959,-9999,-9999,-9999,-9999,-2.570025E-3
A189,587727227300741477,0.02075987,-9.15929178,1740,40,5,22,GALAXY,22.512276,23.05043,21.797031,0.140672,0.05,-0.116248,-0.116229,-0.05122,0.608216,0.397868,2.223417,2.428637,4.227829E-3
A190,587727180060098876,0.01701602,-9.48316918,1729,40,5,83,GALAXY,21.641556,20.679775,20.015501,0.701177,0.642535,-0.012474,-0.072894,-4.504813,1.908587,1.046468,8.105612,2.087301,-0.035619
A191,587727226763870979,0.01506608,-9.71116997,1740,40,4,22,GALAXY,23.128548,21.344948,20.717028,0.310234,0.365054,-0.126543,-0.292319,-5.075505,2.549832,1.289483,17.142958,2.080321,-0.046192
A193,587727227300741719,0.01734732,-9.23133316,1740,40,5,22,GALAXY,24.448128,22.350471,21.578957,0.57359,0.803601,-4.24812E-3,-3.282075E-3,-3.07971E-3,1.649124,0.951981,4.032122,2.114685,0.011016
A195,587730774962537329,0.02281418,15.47631888,2566,40,5,309,GALAXY,24.418894,21.858421,21.879787,0.165795,0.05,-0.07349,-0.080253,-0.156119,3.04771,1.2368,20.362156,2.17735,-0.047399
A196,587730772814988153,0.01802253,13.86035142,2566,40,1,308,GALAXY,22.088148,21.594927,20.544548,0.099991,0.199874,-0.549606,-0.341587,-1.917311,4.303016,1.171625,9.236217,2.116059,-0.060272
A197,587730773888795492,0.01643945,14.59528932,2566,40,3,309,GALAXY,24.121515,22.236544,23.147614,0.05,0.05,-0.095012,-0.109444,-0.072748,2.615959,2.050158,13.077568,-0.020851,0.010798
A198,588015509269381408,0.0243944,0.08772039,3325,41,4,108,GALAXY,20.751383,19.766155,19.546749,0.550155,0.561032,-2.310451,-1.573799,-50.384384,4.472051,1.668612,12.892797,2.268628,-0.026469
A200,587730774962536926,0.01973731,15.45654763,2566,40,5,309,GALAXY,21.790203,20.843019,20.348042,0.373904,0.118064,-1.039932,-1.981175,-6.017273,1.178678,0.709398,7.656403,2.007159,-0.07084
