Name,objID,ra,dec,run,rerun,camcol,field,type,dered_g,dered_r,dered_i,deVAB_i,expAB_i,lnLExp_i,lnLDeV_i,lnLStar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
A1025,587730773888795625,0.1044459,14.66212796,2566,40,3,309,GALAXY,23.699333,22.547796,22.049471,0.05,0.101658,-0.342861,-0.32601,-0.511846,0.779488,0.498899,5.79294,1.714118,-0.064789
A1026,587727226227065526,0.10118722,-10.09813356,1740,40,3,23,GALAXY,25.459288,23.640036,24.213182,0.05,0.099996,-6.054723E-5,-7.256422E-5,-4.121446E-5,1.509265,0.968202,-9999,-9999,1.187325E-4
A1028,587731187814564496,0.10113295,1.18846592,2662,40,6,283,GALAXY,23.118246,22.011003,21.096018,0.203211,0.167006,-0.403953,-0.403917,-0.234338,1.788638,0.650351,2.932648,2.012384,0.012939
A1030,587727223024190420,0.10070317,15.7745404,1739,40,5,303,GALAXY,23.004995,21.961649,22.066534,0.086527,0.051024,-0.545557,-0.553082,-0.36099,0.503702,0.349144,-17.638437,1.952641,0.012804
A1032,587730775499407609,0.10760298,15.85835988,2566,40,6,309,GALAXY,19.00556,18.468309,18.174892,0.645265,0.723035,-20.962824,-0.079957,-324.748505,3.557489,1.201523,7.084139,2.189832,0.074231
A1034,587727180596970201,0.09970019,-8.99563915,1729,40,6,83,GALAXY,23.969353,22.383142,21.062155,0.05,0.095771,-0.24708,-0.191893,-0.168345,1.477479,0.747178,5.65072,1.743809,8.284696E-3
A1035,588015510343123477,0.10751122,0.96702043,3325,41,6,108,GALAXY,21.306705,20.551796,19.697281,0.297509,0.285002,-2.34374,-3.782136,-15.244695,2.052717,1.114133,11.226468,2.033283,-0.067959
A1036,588015509806252807,0.10747293,0.46004279,3325,41,5,108,GALAXY,23.555449,21.99638,21.638533,0.249721,0.349078,-8.15605E-3,-0.023105,-0.250421,2.199364,1.207644,16.405422,1.720219,-7.620518E-3
A1037,587730774425666232,0.10529755,15.14618467,2566,40,4,309,GALAXY,21.811356,20.831291,20.497437,0.299954,0.422336,-0.363007,-0.534413,-3.024799,2.092808,0.715481,4.000078,1.979826,-0.057751
A1039,588015510343123644,0.10785888,1.02913924,3325,41,6,108,GALAXY,22.718519,21.420588,20.711689,0.183019,0.299201,-0.076516,-0.045813,-0.183846,3.880832,0.964827,6.683203,2.133598,-0.03172
A1042,587730772815052834,0.10534666,13.75914389,2566,40,1,309,GALAXY,25.523804,21.704548,21.634296,0.05,0.05,-5.252615E-4,-8.636111E-4,-7.912763E-3,2.520108,1.157234,13.398648,1.881947,-0.023818
A1043,587727179523228636,0.10852173,-9.88456197,1729,40,4,83,GALAXY,22.404221,21.529175,20.869343,0.103188,0.110688,-0.297366,-0.339192,-1.231881,3.12533,1.932637,20.320425,0.446867,-0.052288
A1048,587727225153323538,0.10302962,-10.94598884,1740,40,1,23,GALAXY,22.437735,21.78677,21.248203,0.3921,0.480228,-0.057877,-0.068186,-0.057474,1.080771,0.755601,5.453098,2.227194,0.011366
A1049,587730772815053488,0.10522806,13.87418007,2566,40,1,309,GALAXY,21.731756,21.061924,20.952869,0.05,0.05,-2.528182,-2.690458,-4.417346,0.998193,0.694032,17.824846,2.333858,-0.131229
A1050,587727178986357364,0.10486726,-10.33563695,1729,40,3,83,GALAXY,22.945696,21.00857,21.135408,0.051553,0.349914,-2.620735,-2.626351,-2.077886,-9999,-9999,2.846918,1.896887,1.78546E-3
A1052,587727226227065535,0.10935357,-10.06948935,1740,40,3,23,GALAXY,24.238531,22.86858,21.289474,0.074228,0.277798,-0.20335,-0.118517,-0.161155,1.182153,0.555877,2.743122,2.365613,-0.059709
A1055,587727226227065371,0.10696417,-10.05738415,1740,40,3,23,GALAXY,23.882925,22.228556,21.338032,0.05,0.095835,-0.092277,-0.072702,-0.0501,0.725024,0.450517,2.769385,1.970523,5.848461E-3
A1057,587727223561061343,0.10669764,16.17857492,1739,40,6,303,GALAXY,24.733494,22.879536,21.738453,0.05,0.05,-0.92074,-0.968316,-0.897924,2.710802,0.881769,4.746641,1.750082,0.022192
A1058,587727226227065138,0.10714574,-10.01996725,1740,40,3,23,GALAXY,21.413157,20.811659,22.024029,0.05,0.145301,-0.050196,-0.012752,-5.829763E-3,6.307908,2.925016,1.989322,2.274734,0.034774
A1059,587727226227065138,0.10714574,-10.01996725,1740,40,3,23,GALAXY,21.413157,20.811659,22.024029,0.05,0.145301,-0.050196,-0.012752,-5.829763E-3,6.307908,2.925016,1.989322,2.274734,0.034774
A1060,587730774962537463,0.10663896,15.43016199,2566,40,5,309,GALAXY,22.677435,21.627319,20.684507,0.199869,0.204011,-0.373116,-0.341883,-0.429203,2.699819,0.748308,3.690927,2.057952,-0.052242
A1061,587727177912680677,0.10887719,-11.08362166,1729,40,1,84,GALAXY,22.034798,21.055759,20.684246,0.328173,0.17387,-0.172109,-0.122358,-1.334366,3.525674,1.185307,7.739038,2.156794,-0.043388
A1062,587727178449486332,0.10486054,-10.68037537,1729,40,2,83,GALAXY,22.008604,21.613794,20.993553,0.05,0.05,-0.089029,-0.126238,-0.358656,1.341079,0.800232,6.682608,1.773695,-0.060459
A1063,587727220876706223,0.10467886,13.96367885,1739,40,1,303,GALAXY,25.036888,22.544924,21.925026,0.235367,0.075471,-2.91387E-5,-8.108545E-5,-1.575781E-4,1.303255,0.731028,3.189601,1.875952,-0.017293
A1064,588015507658768982,0.102271,-1.18343179,3325,41,1,108,GALAXY,22.298645,21.215462,21.038404,0.164745,0.05,-0.046409,-0.036884,-0.225678,4.086563,1.431906,13.91396,2.440833,-0.039592
A1065,587731186740822512,0.10873652,0.39319164,2662,40,4,283,GALAXY,22.545263,20.813025,20.06768,0.295334,0.282871,-0.124823,-0.026207,-2.164745,2.406973,0.927946,4.536261,2.266424,-0.036736
A1066,587727179523228675,0.10362713,-9.83961047,1729,40,4,83,GALAXY,23.999357,21.863781,21.370432,0.09999,0.220337,-0.024992,-0.050041,-0.10633,0.877665,0.663525,74.729263,0.783967,0.081603
A1067,587727180060099070,0.10363752,-9.44925472,1729,40,5,83,GALAXY,22.204208,20.97617,20.65925,0.500468,0.514495,-0.045246,-0.037603,-0.147719,2.537975,1.016183,6.012919,2.071205,-0.041655
A1069,588015509806252619,0.10574173,0.50390714,3325,41,5,108,GALAXY,22.746046,22.153313,21.568892,0.05,0.412872,-0.025268,-0.023318,-0.012459,0.916003,0.665887,3.683507,1.787825,0.010283
A1070,587727179523227816,0.10657298,-9.7958068,1729,40,4,83,GALAXY,21.962469,20.47287,19.94141,0.615643,0.603035,-0.962869,-0.241112,-3.17893,4.374506,1.39685,5.018137,2.335026,-0.026284
A1071,588015509806252250,0.10479328,0.48429615,3325,41,5,108,GALAXY,20.687664,19.347044,18.797188,0.529258,0.566858,-1.024496,-0.02683,-50.092384,2.310041,0.898605,4.777801,2.20509,0.043868
A1072,587727223561061413,0.10840942,16.07412427,1739,40,6,303,GALAXY,23.210371,22.412954,21.302507,0.05,0.200357,-0.010305,-7.913285E-3,-0.031813,1.491171,0.851626,9.520327,2.085948,-0.021191
A1074,587731185667080701,0.10783881,-0.61516059,2662,40,2,283,GALAXY,22.979713,21.401772,20.315769,0.523962,0.565224,-3.64144,-2.826672,-20.019531,2.503365,1.261406,8.477298,2.220689,-0.080742
A1075,587730773351924515,0.10722423,14.1831406,2566,40,2,309,GALAXY,23.832661,22.059881,22.179075,0.05,0.063979,-9.861263E-3,-8.477258E-3,-4.307073E-3,0.688764,0.471331,3.683875,2.101746,6.592878E-3
A1077,587727223024190170,0.10916761,15.77369093,1739,40,5,303,GALAXY,22.130299,21.879009,22.467751,0.05,0.05,-0.041092,-0.043302,-0.020149,0.162418,0.115962,-7.484269,1.607519,0.013747
A1078,588015508732510420,0.10217991,-0.32861814,3325,41,3,108,GALAXY,19.789774,18.482244,17.971121,0.717403,0.756137,-24.902617,-1.348941,-658.493774,3.640104,1.404543,9.61146,2.304902,0.094216
A1079,587730774962537169,0.1026271,15.45881716,2566,40,5,309,GALAXY,22.284462,21.743898,22.103695,0.110599,0.350009,-4.568129,-4.738171,-4.809038,1.076046,0.745238,17.04735,0.671644,-0.067456
A1080,587730772815053482,0.1011636,13.86285303,2566,40,1,309,GALAXY,23.223717,22.151733,21.632999,0.05,0.098199,-0.279057,-0.297218,-0.211678,0.279181,0.208362,2.906486,1.509104,0.016642
A1081,587730774425666251,0.11638746,14.95019931,2566,40,4,309,GALAXY,22.202114,20.393583,19.674246,0.822119,0.8014,-0.019097,-0.065259,-15.422084,1.807909,0.758007,3.966968,2.161414,-0.026616
A1083,588015508195705493,0.11325415,-0.69094402,3325,41,2,109,GALAXY,26.030132,23.921299,21.128868,0.349955,0.085238,-0.40898,-0.39139,-0.325373,2.896214,1.148938,2.576515,2.083223,0.012385
A1086,587730773888795841,0.10318334,14.53073118,2566,40,3,309,GALAXY,22.729811,21.640926,21.892958,0.349996,0.649997,-0.01126,-0.010202,-5.41727E-3,-9999,-9999,7.721888,3.679835,0.062575
A1090,587730773351924646,0.10878162,14.20635598,2566,40,2,309,GALAXY,23.70393,23.014177,21.724365,0.05,0.09328,-2.208953,-2.210935,-1.845145,0.820489,0.532407,2.093953,2.620844,0.013304
A1092,587731186203951544,0.10976794,-0.05632971,2662,40,3,283,GALAXY,21.655918,21.033789,20.334072,0.356469,0.538813,-0.174695,-0.354053,-3.420136,5.061485,1.200893,11.199662,2.20263,-0.032754
A1093,587727178449486343,0.11107234,-10.62146686,1729,40,2,83,GALAXY,21.740604,23.980505,21.827721,0.088474,0.15565,-0.039657,-0.060501,-0.402741,3.115228,2.279546,103.110512,0.709302,-0.048325
A1094,587730775499408054,0.10936946,15.80768461,2566,40,6,309,GALAXY,22.536852,21.655746,21.495867,0.106812,0.997529,-0.194295,-0.194854,-0.158564,-9999,-9999,5.864791,2.02231,0.02345
A1095,587727226227064993,0.1064796,-9.96472796,1740,40,3,23,GALAXY,20.860605,19.140553,18.514242,0.716245,0.757609,-24.028067,-0.784195,-185.068497,3.440054,1.14136,4.343601,2.28301,0.015865
A1097,587727180060099088,0.11176029,-9.43846726,1729,40,5,83,GALAXY,21.341076,20.399473,19.901093,0.73734,0.669026,-0.647011,-0.447099,-2.952576,2.736225,0.99117,6.124005,2.228898,-0.057009
A1099,587727180596969530,0.10980059,-9.10476265,1729,40,6,83,GALAXY,18.943645,18.00807,17.477943,0.700019,0.747645,-65.815552,-25.517717,-1071.49475,2.954487,1.2568,9.35823,2.265326,0.998952
A1101,588015510343123190,0.11076983,0.8717613,3325,41,6,108,GALAXY,20.22303,19.702126,19.467079,0.13068,0.213154,-0.064605,-0.274972,-38.063862,2.516805,1.302842,20.217068,2.027031,-0.01661
A1102,587727223561060928,0.10647453,16.08632369,1739,40,6,303,GALAXY,22.869041,21.877293,21.777306,0.05,0.05,-0.012075,-7.863909E-3,-0.028956,2.318059,1.026728,7.241811,2.318171,-0.043177
A1103,587730774962536747,0.11250852,15.49003662,2566,40,5,309,GALAXY,22.543451,21.52421,20.91637,0.099859,0.179886,-7.107254E-5,-1.632466E-4,-6.265869E-3,1.215564,0.650471,3.760564,2.250397,-0.016677
A1105,587727179523228270,0.11009041,-9.8727517,1729,40,4,83,GALAXY,21.641867,23.251207,22.356165,0.08861,0.058236,-0.593034,-0.59081,-0.90643,6.394412,4.451677,26.222778,0.311482,-0.054871
A1108,587730775499407609,0.10760298,15.85835988,2566,40,6,309,GALAXY,19.00556,18.468309,18.174892,0.645265,0.723035,-20.962824,-0.079957,-324.748505,3.557489,1.201523,7.084139,2.189832,0.074231
A1110,587727223024190181,0.11066944,15.76026041,1739,40,5,303,GALAXY,22.267693,21.068764,20.494009,0.393521,0.438736,-0.082178,-0.448077,-14.810269,2.464557,1.320422,16.296467,2.139771,-0.026381
A1111,587731185667080709,0.11313345,-0.5415962,2662,40,2,283,GALAXY,21.753605,20.965513,21.347582,0.815729,0.83992,-0.337871,-0.377878,-0.535148,1.868567,1.371707,17.48468,0.646607,-0.063109
A1113,587727225690194744,0.11104297,-10.51654478,1740,40,2,23,GALAXY,27.046499,21.418543,20.161644,0.649959,0.621197,-1.370114,-0.696266,-2.353439,5.064889,2.852071,5.732016,1.6693,-0.043151
A1115,587727179523228637,0.11147976,-9.76604309,1729,40,4,83,GALAXY,25.075211,25.0907,21.572922,0.05,0.05,-1.299225,-1.300115,-1.205034,0.939545,0.508626,5.312842,2.017245,0.013934
A1116,587730775499408067,0.1108032,15.97678113,2566,40,6,309,GALAXY,20.541391,19.640896,19.193388,0.922961,0.914923,-2.659878,-0.712402,-57.012276,2.814764,1.242369,8.212172,2.297642,-0.021664
A1117,588015508732510891,0.10706196,-0.2745938,3325,41,3,108,GALAXY,24.87533,22.040886,22.865946,0.071679,0.40032,-0.808225,-0.667989,-0.819557,1.315292,0.953239,-4.973092,1.844652,-0.047693
A1119,587727227837677820,0.1124772,-8.74314134,1740,40,6,23,GALAXY,22.693821,21.717566,21.438206,0.05,0.05,-0.034064,-0.017784,-0.055229,1.307928,0.882441,7.762449,1.729097,-0.03345
A1121,587731185667080703,0.10968845,-0.6145828,2662,40,2,283,GALAXY,22.188126,21.641861,21.886103,0.505247,0.602,-2.131707E-3,-2.715718E-3,-0.060282,1.957372,1.056673,21.218512,2.00561,-0.032676
A1123,587727222487319539,0.11349024,15.33074657,1739,40,4,303,GALAXY,23.009932,22.177626,22.711807,0.517708,0.42312,-0.052679,-0.067397,-0.042369,2.33872,0.718521,23.640841,0.899543,9.740003E-3
A1124,587727225690194745,0.11032393,-10.59265055,1740,40,2,23,GALAXY,22.920923,22.330894,21.423489,0.150003,0.449728,-1.575453,-1.45224,-1.401153,0.981516,0.588818,3.899297,1.494139,0.020529
A1125,587730774962537205,0.11498966,15.51750907,2566,40,5,309,GALAXY,22.752388,22.250999,21.948072,0.05,0.05,-0.349479,-0.395688,-0.352135,1.007563,0.588193,9.124611,1.820404,-0.078689
A1127,587727221950448583,0.11173977,14.83781503,1739,40,3,303,GALAXY,25.775131,24.765812,24.501904,0.05,0.05,-0.804715,-0.800531,-0.516414,-9999,-9999,-9999,-9999,0.021888
A1132,587727179523228637,0.11147976,-9.76604309,1729,40,4,83,GALAXY,25.075211,25.0907,21.572922,0.05,0.05,-1.299225,-1.300115,-1.205034,0.939545,0.508626,5.312842,2.017245,0.013934
A1134,587727223561060625,0.11639144,16.00077938,1739,40,6,303,GALAXY,20.017746,19.622379,19.41258,0.654313,0.702892,-4.314571E-3,-0.665751,-61.393154,2.097533,0.959659,7.217477,2.090153,-5.240017E-3
A1135,588015508195705052,0.11588148,-0.81187979,3325,41,2,109,GALAXY,21.414459,19.875513,19.314337,0.479819,0.612726,-4.634466,-2.891395,-22.287052,3.564537,1.041893,5.074947,2.259863,-0.028596
A1136,587731185667081002,0.1152469,-0.60429319,2662,40,2,283,GALAXY,22.357651,21.059237,20.826117,0.05,0.052664,-0.783207,-0.915601,-2.017517,-9999,-9999,24.484282,1.932608,-0.053391
A1138,587730772815053241,0.11067645,13.8170145,2566,40,1,309,GALAXY,22.008587,20.78504,20.399286,0.436707,0.441853,-0.05062,-0.032183,-0.520688,1.658564,0.820498,4.888608,2.239305,-0.033373
A1139,587727226763936122,0.1117084,-9.69521894,1740,40,4,23,GALAXY,22.0333,20.644526,20.127377,0.891243,0.999808,-0.118283,-0.071434,-0.895679,1.805652,0.720573,3.187465,2.165884,-0.028991
A1141,587727180060098788,0.11322665,-9.449067,1729,40,5,83,GALAXY,20.232103,19.879259,19.654297,0.087602,0.202592,-2.556132,-1.059492,-21.033628,3.720511,1.079578,7.020242,2.078235,-0.039353
A1143,588015507658834423,0.11721314,-1.19437213,3325,41,1,109,GALAXY,22.293266,21.365311,21.350136,0.103112,0.300535,-0.023713,-0.027521,-0.025138,0.544327,0.400188,7.134695,2.498181,-0.041972
A1145,587727226763936117,0.11122234,-9.61944543,1740,40,4,23,GALAXY,21.497097,20.800169,20.597298,0.528444,0.504699,-6.898708E-3,-4.154639E-3,-1.416499,3.843945,1.594573,8.877473,2.477164,-0.031883
A1147,587727179523228277,0.11686438,-9.76519695,1729,40,4,83,GALAXY,22.392132,21.640701,21.611982,0.403718,0.766622,-0.762636,-0.840057,-0.898471,1.467559,0.86409,7.038167,1.662829,-0.071533
A1149,587727179523228284,0.11815216,-9.75716606,1729,40,4,83,GALAXY,22.378836,21.929893,21.623158,0.5999,0.254406,-0.145211,-0.154376,-0.159844,2.123496,1.125592,6.13172,2.22846,-0.066161
A1150,587731185130209942,0.11650689,-0.84980935,2662,40,1,283,GALAXY,22.728622,21.542583,21.151489,0.05,0.05,-7.424454,-7.536763,-6.904702,0.555589,0.339886,2.430505,1.646595,0.02211
A1153,587730772815053251,0.11758158,13.74541726,2566,40,1,309,GALAXY,22.540903,21.97011,21.597208,0.12414,0.091294,-0.054289,-0.056792,-0.024645,0.809784,0.491778,2.886276,2.162819,0.011825
A1155,587731186203951809,0.11320662,-0.16640377,2662,40,3,283,GALAXY,24.008974,22.392649,21.705896,0.05,0.06401,-4.512076,-4.244462,-3.942688,2.194638,0.811782,2.882212,1.956424,0.019673
A1156,587731185130209931,0.11577402,-0.96119521,2662,40,1,283,GALAXY,23.046612,21.135849,20.455906,0.451951,0.38155,-0.03632,-0.034132,-0.095516,1.759091,0.810402,4.207846,2.303738,-0.034199
A1157,587727180596969927,0.12064382,-8.99764614,1729,40,6,83,GALAXY,22.504293,23.043972,22.136457,0.05,0.05,-6.992737E-3,-7.486706E-3,-8.667538E-3,1.642425,0.997067,21.998074,0.0262,-0.039485
A1158,587730772815053500,0.11910618,13.81767837,2566,40,1,309,GALAXY,22.010765,21.162325,20.870419,0.292884,0.41344,-0.174601,-0.240233,-7.058836,2.968831,1.944722,35.725262,2.052449,-0.050383
A1160,587727222487319541,0.11766676,15.29595783,1739,40,4,303,GALAXY,23.401478,22.209286,22.395929,0.123341,0.389737,-0.109342,-0.109344,-0.046806,0.14137,0.103369,-160.069885,0.852826,-1.50617E-3
A1164,588015507658834425,0.11749703,-1.15875301,3325,41,1,109,GALAXY,24.904388,22.305096,20.872068,0.360224,0.704325,-0.054492,-0.038751,-0.026693,2.435755,0.981567,3.576174,2.028097,9.205448E-3
A1165,587730774962537204,0.11684778,15.43394485,2566,40,5,309,GALAXY,21.590469,21.090147,20.592751,0.666238,0.737372,-0.040482,-0.087874,-4.840623,2.265544,0.980076,6.565334,1.970247,-0.040736
A1166,587727179523228282,0.11541133,-9.90973768,1729,40,4,83,GALAXY,21.715174,20.560347,20.105122,0.335202,0.422147,-1.84634,-1.366559,-12.800667,2.432694,0.981435,7.002158,2.151143,-0.054966
A1168,587727222487319252,0.12142776,15.31489632,1739,40,4,303,GALAXY,23.011101,22.101479,22.701162,0.099655,0.093951,-6.846752E-4,-9.762421E-4,-3.687534E-4,0.474136,0.359159,3.123038,1.520183,6.932577E-3
A1169,587727227300806964,0.11748049,-9.21980722,1740,40,5,23,GALAXY,22.51342,22.985285,21.991072,0.189322,0.407216,-0.031758,-0.057664,-0.148614,1.127116,0.805141,11.513849,0.866403,-0.044023
A1170,587727223561060960,0.11651601,16.12661003,1739,40,6,303,GALAXY,21.967358,20.435358,19.902248,0.832148,0.854038,-1.728066,-0.515527,-14.298383,4.526736,1.852924,8.503005,2.273102,-0.036426
A1171,587727226763936483,0.11448477,-9.66886286,1740,40,4,23,GALAXY,23.344141,21.953901,21.003572,0.05,0.05,-0.918279,-0.812033,-1.436612,2.939571,0.996772,3.068901,1.770929,-0.09265
A1172,587727221950448144,0.11787528,14.83542103,1739,40,3,303,GALAXY,22.150801,21.263266,20.589317,0.699894,0.883694,-0.943966,-2.180485,-9.682385,1.069404,0.630297,4.024512,2.026948,-0.063927
A1173,588015509806318305,0.11844795,0.41995183,3325,41,5,109,GALAXY,23.428648,22.548887,21.305197,0.135512,0.092522,-0.727701,-0.657705,-0.523666,2.446928,0.927613,4.421152,1.874834,0.017143
A1178,587730775499408082,0.11779587,15.90788651,2566,40,6,309,GALAXY,22.302731,21.292751,21.301161,0.107109,0.156518,-0.076783,-0.076794,-0.039034,0.789089,0.494584,2.203662,2.180883,1.186132E-3
A1179,587727220876706111,0.11841772,14.01479974,1739,40,1,303,GALAXY,19.946987,19.394238,19.041655,0.328748,0.393293,-3.337423,-18.736584,-188.69873,2.975486,1.320983,16.432785,1.941529,0.076495
A1180,587727222487318830,0.11844049,15.33677967,1739,40,4,303,GALAXY,20.675739,19.365944,18.876385,0.820425,0.882498,-23.020058,-1.856411,-124.066093,2.727371,0.933527,3.338114,2.247159,0.033922
A1181,587727178986422494,0.12046586,-10.37355326,1729,40,3,84,GALAXY,21.517456,20.470387,19.916273,0.687649,0.825758,-0.609283,-2.168038,-16.416874,1.68322,1.033614,13.118987,2.076046,-0.065805
A1183,587730773351924136,0.11758077,14.2577826,2566,40,2,309,GALAXY,20.23337,19.773129,19.2092,0.690418,0.686106,-3.978235,-1.334371,-84.848091,3.887367,1.377751,8.001725,2.212119,-0.047669
A1185,587727227837677828,0.11351756,-8.82495383,1740,40,6,23,GALAXY,21.810032,20.346485,19.808462,0.700542,0.862027,-0.163086,-0.073652,-1.084388,1.923521,0.869158,5.175522,2.214797,-0.011963
A1186,588015508195705309,0.11842233,-0.79580431,3325,41,2,109,GALAXY,22.106651,20.700592,20.423738,0.152883,0.213957,-1.106674,-1.391336,-11.497666,2.362055,1.390036,21.56669,1.943996,-0.027227
A1188,587727223561060580,0.11404026,16.11000229,1739,40,6,303,GALAXY,20.649054,19.28096,18.750265,0.468944,0.506679,-1.434724,-0.176096,-94.599167,2.535788,0.964988,5.896453,2.146363,-0.018391
A1191,587727221950448143,0.11925004,14.77137448,1739,40,3,303,GALAXY,21.852293,21.329157,21.109653,0.194781,0.250017,-0.184069,-0.174045,-0.327589,2.05708,0.866651,8.262726,1.699562,-0.045376
A1193,587731187814564516,0.11650623,1.20540652,2662,40,6,283,GALAXY,22.632265,20.739233,19.59149,0.524443,0.690807,-0.55254,-0.297104,-14.258228,3.543545,1.201018,8.476128,2.135183,-0.036183
A1194,587731187814564526,0.12144278,1.06820054,2662,40,6,283,GALAXY,22.182676,20.863964,20.25519,0.101173,0.266509,-0.020224,-0.081428,-0.727868,1.199421,0.756073,8.367118,1.849326,-0.03759
A1196,587727221950447763,0.11773841,14.92630716,1739,40,3,303,GALAXY,20.120493,18.910896,18.273203,0.51336,0.517128,-39.834255,-24.715813,-569.03894,4.624282,2.000955,22.086176,2.533401,0.016081
A1197,587727223561061349,0.11810059,16.00913077,1739,40,6,303,GALAXY,23.354731,22.721186,21.75528,0.05,0.103312,-0.015858,-0.016187,-9.346734E-3,1.015792,0.587019,3.08952,1.951907,9.435049E-3
A1198,587727226227065141,0.11216002,-10.00436697,1740,40,3,23,GALAXY,21.94537,20.441689,19.651077,0.715926,0.687743,-1.421825,-0.557839,-22.140364,2.778358,1.180061,6.092467,2.309996,-0.046621
A1199,587730775499408085,0.12018175,15.86683576,2566,40,6,309,GALAXY,21.099953,19.74799,19.196859,0.682386,0.723437,-0.207643,-0.021152,-41.149651,2.117217,0.984372,6.760005,2.262088,0.029301
A1200,587727223561061393,0.1232526,16.11931834,1739,40,6,303,GALAXY,24.673965,24.561132,25.212273,0.999938,0.99966,-0.082657,-0.082696,-0.033368,-9999,-9999,-9999,-9999,-2.382787E-3
A1201,588015508195705314,0.1217422,-0.80314278,3325,41,2,109,GALAXY,22.6085,21.601345,21.062403,0.05,0.05,-1.138796,-0.904554,-1.537353,3.573528,1.322876,3.899622,1.022108,-0.054425
A1202,588015509806317847,0.11975757,0.47922054,3325,41,5,109,GALAXY,22.494862,21.089052,20.865074,0.05,0.05,-0.068052,-0.225583,-2.687783,1.742224,0.93366,8.227145,2.24151,-0.035809
A1204,587727180060099308,0.11963741,-9.52855007,1729,40,5,83,GALAXY,22.775532,21.658167,21.091709,0.05,0.05,-0.038746,-0.036029,-0.070919,3.909676,0.92168,4.481969,1.678472,-0.054142
A1206,587727179523227885,0.11885606,-9.8503198,1729,40,4,83,GALAXY,22.459909,21.436563,21.00795,0.263912,0.375144,-0.247145,-0.21595,-0.361266,1.904733,0.900708,6.062681,2.117398,-0.059187
