Name,objID,ra,dec,run,rerun,camcol,field,type,dered_g,dered_r,dered_i,deVAB_i,expAB_i,lnLExp_i,lnLDeV_i,lnLStar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
A4093,587727225690325904,0.43597634,-10.44434765,1740,40,2,25,GALAXY,23.5662,22.069302,21.293703,0.224328,0.397568,-0.204013,-0.328368,-0.665361,0.917441,0.594551,8.889445,2.429928,-0.039261
A4094,587727178449683104,0.43493351,-10.69326811,1729,40,2,86,GALAXY,23.443729,22.321165,22.321178,0.05,0.086523,-0.455753,-0.469725,-0.315272,0.507762,0.386873,-9999,-9999,5.274582E-3
A4095,587730774962668270,0.43892751,15.49304081,2566,40,5,311,GALAXY,22.01469,20.888844,20.34964,0.368199,0.249949,-0.057496,-0.053122,-0.491993,1.250375,0.620663,3.244246,2.224658,-0.033319
A4096,588015509269577986,0.44334904,0.10130279,3325,41,4,111,GALAXY,20.174356,19.938589,19.771822,0.569899,0.582136,-3.296951,-2.978271,-45.096897,4.032652,1.610154,16.551928,2.152792,0.015192
A4097,587730772815184897,0.43579864,13.88614253,2566,40,1,311,GALAXY,22.438265,24.151646,24.78524,0.05,0.05245,-0.043482,-0.043716,-0.015611,-9999,-9999,-9999,-9999,0.021618
A4099,587731185667211815,0.43903577,-0.58889284,2662,40,2,285,GALAXY,21.156008,20.063219,19.494677,0.539607,0.554352,-7.239763,-13.059057,-107.087021,6.160104,1.843804,17.926159,2.102974,-0.013208
A4100,587731186204083014,0.44258417,-0.0917704,2662,40,3,285,GALAXY,23.024857,21.911566,21.41588,0.374904,0.428493,-0.031284,-0.033065,-0.03596,2.236045,0.753617,3.628574,2.041039,-0.046495
A4102,588015507658965758,0.43867524,-1.05033499,3325,41,1,111,GALAXY,24.241383,22.556255,20.9828,0.387661,0.413448,-0.258193,-0.372543,-0.463143,0.877741,0.557767,3.832022,1.796453,-0.071854
A4104,587730774962668528,0.43972467,15.44414332,2566,40,5,311,GALAXY,22.929745,22.20319,21.886406,0.099459,0.052192,-1.254061,-1.314311,-0.977098,0.36871,0.297804,-20.233173,2.39153,0.01559
A4105,587730772815184427,0.43895295,13.78981179,2566,40,1,311,GALAXY,22.142839,22.476721,21.457319,0.653517,0.991966,-5.534122,-2.427923,-11.224837,5.248469,3.004694,69.654793,2.388217,-0.046393
A4107,587727179523424503,0.43913449,-9.81291335,1729,40,4,86,GALAXY,22.555908,21.825277,21.027895,0.333294,0.272269,-0.331361,-0.301927,-0.645185,4.225303,1.75817,7.173956,1.808096,-0.057559
A4109,587727225690325641,0.43590747,-10.54611545,1740,40,2,25,GALAXY,22.564884,21.635796,21.456976,0.05,0.071622,-1.195298,-1.012716,-0.884472,0.495321,0.34064,5.234442,1.883019,0.021423
A4110,587731186740953261,0.44075836,0.39073928,2662,40,4,285,GALAXY,19.280958,18.306524,17.877537,0.373943,0.412386,-32.489834,-0.382817,-601.545349,2.374055,0.896757,4.670986,2.229591,0.109089
A4115,587727226227196687,0.44768927,-10.03248869,1740,40,3,25,GALAXY,23.20859,23.258739,21.581573,0.05,0.05,-0.257643,-0.279556,-0.263447,0.916384,0.489845,2.989621,1.640427,-0.075081
A4116,587727225153454684,0.44003852,-10.84969569,1740,40,1,25,GALAXY,22.888458,20.839516,20.489046,0.270932,0.212878,-1.191176,-0.774424,-4.387003,5.363441,3.251819,115.231033,0.482254,-0.038621
A4117,588015510343319862,0.43356347,0.94497087,3325,41,6,111,GALAXY,22.379984,21.997543,21.926167,0.354135,0.450279,-0.12584,-0.135942,-0.073601,0.955079,0.649623,7.215747,0.845876,0.047178
A4118,587731187814695498,0.43758999,1.23395273,2662,40,6,285,GALAXY,22.21018,21.598803,21.257263,0.305877,0.522397,-0.058343,-0.07233,-0.200455,1.666047,0.920706,8.253208,1.889498,-0.052836
A4121,587727225153454133,0.43838395,-10.87992546,1740,40,1,25,GALAXY,20.498064,19.945623,19.870213,0.649077,0.719189,-0.304594,-0.332906,-4.082222,1.849103,0.756903,4.27874,2.067121,-0.016806
A4122,587730774962667969,0.43948437,15.55401419,2566,40,5,311,GALAXY,19.405228,19.089033,18.921688,0.25109,0.355355,-2.078959,-15.560719,-223.239136,2.086829,1.198778,16.222864,2.153279,-0.043905
A4124,588015507658965501,0.43955559,-1.13797772,3325,41,1,111,GALAXY,23.033192,21.477432,21.346893,0.05,0.05,-2.03644,-2.289276,-2.46372,0.342341,0.25927,5.976091,1.433627,-0.127192
A4125,587731187277824580,0.43951983,0.73931888,2662,40,5,285,GALAXY,20.754061,20.468788,19.911575,0.450035,0.542332,-0.090134,-0.251107,-4.314596,4.139568,2.133317,29.068491,2.183579,-0.035476
A4128,587731185667212002,0.44051109,-0.51685263,2662,40,2,285,GALAXY,25.361088,22.054649,23.370724,0.05,0.148966,-0.054577,-0.05152,-0.018979,0.306588,0.256822,-9999,-9999,5.977822E-3
A4131,588015508195836477,0.44187289,-0.69591088,3325,41,2,111,GALAXY,25.137745,22.297724,22.799715,0.05,0.153587,-2.408022E-3,-2.835058E-3,-2.222398E-3,2.521682,0.934835,4.190216,1.49341,0.01118
A4132,587727178449682769,0.44159951,-10.77756897,1729,40,2,86,GALAXY,21.617699,20.139091,19.666508,0.499952,0.566347,-1.472236,-1.524648,-39.179703,3.241708,1.578959,18.680208,2.412743,-0.053067
A4133,588015509806449328,0.43701519,0.50191942,3325,41,5,111,GALAXY,22.201597,21.137745,20.634996,0.31587,0.452283,-0.251408,-0.514925,-2.900852,1.299325,0.834646,8.436096,1.88625,-0.032744
A4135,588015509269578318,0.43753876,0.13656074,3325,41,4,111,GALAXY,22.344116,21.240093,20.638641,0.05,0.05,-0.799276,-0.404378,-1.170557,3.157773,0.774368,3.508053,2.219125,-0.070937
A4136,587727178449683279,0.4441746,-10.7319815,1729,40,2,86,GALAXY,23.05876,22.718697,21.328665,0.05,0.05,-0.18175,-0.21779,-0.441361,0.968465,0.601392,15.443047,1.926332,-0.063001
A4137,587727225153454932,0.44255575,-10.99630936,1740,40,1,25,GALAXY,23.014235,21.922918,21.878416,0.274305,0.305511,-0.183686,-0.209454,-0.145578,0.04327,0.025945,13.123594,2.111049,0.037137
A4138,587727222487450718,0.4430907,15.32387193,1739,40,4,305,GALAXY,23.879562,22.944613,22.000599,0.05,0.224304,-0.0925,-0.083377,-0.053323,1.486791,0.630212,2.35006,2.01817,8.376312E-3
A4141,588015508732707141,0.44228816,-0.30107682,3325,41,3,111,GALAXY,21.607489,20.800119,20.352394,0.854042,0.725919,-0.019029,-0.024432,-4.650205,2.228831,1.045624,6.949147,2.321145,-0.031913
A4142,587727178449683279,0.4441746,-10.7319815,1729,40,2,86,GALAXY,23.05876,22.718697,21.328665,0.05,0.05,-0.18175,-0.21779,-0.441361,0.968465,0.601392,15.443047,1.926332,-0.063001
A4143,587727177912811805,0.44235144,-11.11437166,1729,40,1,86,GALAXY,21.154135,19.753162,19.343128,0.707793,0.859382,-0.524098,-0.144786,-12.612858,2.818499,1.068847,6.94903,2.156596,-0.035382
A4147,588015510343320156,0.44828362,0.91165206,3325,41,6,111,GALAXY,23.157221,22.08251,21.056219,0.127043,0.222959,-0.187683,-0.250955,-1.447803,2.457681,1.103328,6.64756,1.951871,-0.046852
A4148,587731186740953843,0.44262564,0.29638475,2662,40,4,285,GALAXY,24.459219,22.281828,21.4506,0.714025,0.672287,-0.066158,-0.071729,-0.160374,1.645986,0.90533,5.052209,2.012196,-0.058286
A4149,587731187814695823,0.4393509,1.18246178,2662,40,6,285,GALAXY,22.822168,22.260042,21.333204,0.05,0.05,-0.088538,-0.081948,-0.083532,2.059238,0.736778,4.804048,1.839629,-0.041996
A4150,588015508195835931,0.44510597,-0.70338526,3325,41,2,111,GALAXY,21.549732,21.563017,19.206339,0.865554,0.85202,-1.748583,-1.294724,-14.783636,2.658436,1.618618,23.24275,1.778214,-0.034811
A4151,587730774425797355,0.4419713,15.06510565,2566,40,4,311,GALAXY,22.315586,21.25148,20.831474,0.300015,0.449996,-0.059768,-0.045751,-3.318057,1.718177,0.880147,7.456144,2.304282,-0.032935
A4152,587731187814695520,0.44775301,1.17395467,2662,40,6,285,GALAXY,21.623474,20.742525,20.428427,0.299875,0.546204,-0.355704,-0.289962,-0.505696,1.166269,0.693056,4.767303,2.077484,-0.07778
A4154,588015508195836695,0.44426418,-0.80608263,3325,41,2,111,GALAXY,25.045713,24.519676,25.257494,0.05,0.063243,-3.502115,-3.502117,-2.776607,-9999,-9999,-9999,-9999,0.011753
A4155,587730774962668604,0.4394768,15.38943528,2566,40,5,311,GALAXY,24.755268,23.836302,21.71542,0.05,0.05,-0.193125,-0.229106,-0.222063,0.719599,0.46333,4.011398,2.036899,-0.070218
A4156,587727226227196272,0.44157203,-10.12671198,1740,40,3,25,GALAXY,21.792902,21.130564,20.45167,0.250017,0.456932,-1.113541,-2.170932,-9.776106,1.155023,0.749489,7.427537,2.021634,-0.084111
A4157,587727226764067229,0.4454697,-9.59753108,1740,40,4,25,GALAXY,21.087637,20.010061,19.481762,0.685546,0.73187,-0.736732,-0.674814,-18.574324,2.070313,0.846296,4.794143,2.127718,-0.038443
A4158,587731187814695515,0.44614442,1.23565236,2662,40,6,285,GALAXY,21.005657,20.39731,20.165552,0.615451,0.743852,-0.083687,-0.53971,-9.918654,1.716025,0.957978,9.119611,1.988567,-0.043626
A4159,587727225153454497,0.45365214,-10.98270407,1740,40,1,25,GALAXY,21.907671,21.20138,21.006607,0.265029,0.532053,-0.152539,-0.35886,-2.752396,1.50331,0.873173,9.699544,2.013727,-0.050907
A4160,588015507658965854,0.44615659,-1.05176473,3325,41,1,111,GALAXY,22.648512,22.998491,21.672041,0.05,0.05,-0.105774,-0.148522,-0.367161,1.104135,0.827054,7.939588,1.316811,-0.045259
A4162,587727225153454137,0.4437824,-10.84719712,1740,40,1,25,GALAXY,21.57234,20.220062,19.721354,0.059239,0.13003,-2.196691,-2.194481,-19.23209,3.269368,1.149329,6.644973,2.231219,-0.048535
A4163,587727223024321467,0.44472895,15.71299218,1739,40,5,305,GALAXY,24.02194,22.123819,21.319523,0.05,0.05,-0.033336,-0.056516,-0.201092,1.841292,0.846856,5.839828,2.205627,-0.029536
A4164,587727226764067229,0.4454697,-9.59753108,1740,40,4,25,GALAXY,21.087637,20.010061,19.481762,0.685546,0.73187,-0.736732,-0.674814,-18.574324,2.070313,0.846296,4.794143,2.127718,-0.038443
A4166,587730775499604333,0.44827023,15.94473559,2566,40,6,312,GALAXY,22.54336,21.578894,21.482214,0.19999,0.150004,-0.066043,-0.062062,-0.12071,1.488042,0.774808,7.583409,2.089386,-0.05393
A4168,587727226764067218,0.44327059,-9.58725347,1740,40,4,25,GALAXY,22.539404,20.990601,20.666733,0.55902,0.650105,-0.072477,-0.128484,-0.511705,0.998925,0.61958,5.988213,2.269082,-0.048626
A4169,587727180060296139,0.44389149,-9.35626461,1729,40,5,86,GALAXY,22.319866,21.935822,20.718258,0.084952,0.100493,-0.054765,-0.047679,-0.241366,6.87744,3.720219,14.825812,0.704357,-0.016229
A4170,588015508732707144,0.44377436,-0.27610563,3325,41,3,111,GALAXY,22.227587,21.18457,20.739305,0.510211,0.564564,-0.067195,-0.22584,-2.115469,1.322104,0.739649,5.282703,1.977614,-0.035079
A4172,588015509269578077,0.44326198,0.0405254,3325,41,4,111,GALAXY,22.207165,20.872236,20.648821,0.503732,0.420354,-0.725624,-0.589566,-1.500997,1.49303,0.725853,3.802935,2.1827,-0.068643
A4173,588015509806448801,0.45027238,0.56685313,3325,41,5,111,GALAXY,22.695284,21.052986,21.06633,0.05,0.05,-1.09674E-3,-1.020694E-3,-1.154343E-3,3.519308,0.885076,38.282547,0.222812,-0.014716
A4174,587731187814695532,0.45122411,1.19407304,2662,40,6,285,GALAXY,22.641357,21.697512,21.157095,0.103567,0.184025,-0.243023,-0.249174,-0.669143,2.142898,1.133646,10.006987,2.198781,-0.046706
A4175,588015507658965517,0.44706352,-1.12349439,3325,41,1,111,GALAXY,25.293705,21.348577,20.289534,0.332537,0.582022,-0.042296,-0.038557,-0.252858,1.378126,0.770748,4.65058,2.013732,-0.047253
A4176,587731187277824789,0.44474932,0.80743984,2662,40,5,285,GALAXY,24.746054,22.340963,21.971455,0.05,0.098542,-0.04382,-0.037539,-0.014564,1.183721,0.568763,1.143468,2.754437,5.945364E-3
A4179,587727177912811539,0.44424575,-11.10077679,1729,40,1,86,GALAXY,21.889017,21.907829,24.105591,0.98402,0.249995,-1.75582E-3,-0.029416,-0.031071,5.895752,5.656807,-9999,-9999,-0.027655
A4180,587727225153454933,0.44833058,-10.86032515,1740,40,1,25,GALAXY,23.229408,22.027826,21.501768,0.230594,0.099945,-0.804001,-0.935294,-1.597621,1.396122,0.979591,8.757581,0.977076,-0.038658
A4182,587730773352055432,0.4508033,14.18849748,2566,40,2,311,GALAXY,21.410856,20.345304,20.083395,0.408394,0.455306,-1.973147,-3.987123,-34.507347,2.459617,1.16865,9.054138,2.113338,-0.076877
A4184,587727223024321227,0.44833141,15.59432481,1739,40,5,305,GALAXY,22.264959,21.528944,21.323284,0.155779,0.196315,-0.088731,-0.06645,-0.249319,1.914945,0.849572,4.62359,2.052749,-0.041649
A4186,587731186740954006,0.45093777,0.30428162,2662,40,4,285,GALAXY,23.60631,21.806345,22.440603,0.05,0.05,-0.20632,-0.226745,-0.253046,4.394709,1.681265,-7.271158,1.807176,0.148333
A4187,587727180060295456,0.4458429,-9.53191823,1729,40,5,86,GALAXY,21.753351,21.140717,20.873657,0.303031,0.05,-2.488891E-4,-3.805893E-4,-7.284332E-3,3.346561,1.15658,5.666126,2.108538,-0.02409
A4189,587727220876837752,0.44846989,14.0649571,1739,40,1,305,GALAXY,24.690338,22.061949,20.951719,0.414315,0.487863,-0.652153,-0.648354,-1.478092,2.151228,0.895236,5.791584,2.122389,-0.058974
A4190,587727179523424527,0.44892584,-9.80420355,1729,40,4,86,GALAXY,25.473875,24.294039,22.917183,0.053254,0.149687,-2.023555E-4,-1.804018E-4,-4.024502E-3,4.322357,2.732549,27.94524,0.747115,-0.029881
A4191,587731185667212013,0.44864535,-0.56376743,2662,40,2,285,GALAXY,23.898268,22.389175,21.943146,0.05,0.05,-0.345902,-0.270553,-0.355469,1.335614,0.901181,5.671175,2.184284,-0.063138
A4192,587727223561191575,0.44987634,16.06273523,1739,40,6,305,GALAXY,22.945105,22.070543,20.433365,0.633198,0.61134,-0.012088,-8.296846E-3,-0.09438,2.777633,1.619617,9.335947,0.220012,-0.031666
A4193,587727180060295334,0.4523493,-9.44509331,1729,40,5,86,GALAXY,20.210707,18.99448,18.530331,0.554652,0.561703,-4.144308,-4.192461,-177.616226,3.007338,1.244075,9.400482,2.206808,0.047417
A4194,587730773888926326,0.44744318,14.55529764,2566,40,3,311,GALAXY,22.659069,22.116949,21.07025,0.455586,0.379762,-0.45778,-0.400339,-1.350451,1.697,1.189728,4.609645,2.216391,-0.062296
A4195,587727178986553622,0.45074201,-10.28746533,1729,40,3,86,GALAXY,19.150286,18.739305,18.447632,0.763609,0.831703,-0.186974,-1.416452,-133.202118,3.267412,1.647114,19.106621,2.300063,-5.551936E-3
A4196,587727222487449733,0.44640244,15.36030072,1739,40,4,305,GALAXY,20.892408,20.513197,20.15641,0.749917,0.821388,-6.20175E-3,-0.023661,-16.173269,2.20403,1.054776,9.55112,2.388436,-0.022658
A4198,587730774962668545,0.45180908,15.4588003,2566,40,5,311,GALAXY,22.690914,22.059242,22.11385,0.123507,0.111484,-0.031219,-0.032312,-0.011805,-9999,-9999,2.717885,1.8221,5.688127E-3
A4199,587727223024321250,0.45130191,15.76477643,1739,40,5,305,GALAXY,22.24992,22.077156,21.376307,0.64997,0.71204,-0.161516,-0.209121,-0.37294,1.451472,0.80138,9.557964,1.959092,1.117191E-3
A4200,587727226764067509,0.45126589,-9.63908359,1740,40,4,25,GALAXY,23.192757,21.861765,22.166985,0.083136,0.05,-0.264463,-0.263624,-0.133435,-9999,-9999,-9999,-9999,0.023846
A4201,588015507658965323,0.44741582,-1.20773059,3325,41,1,111,GALAXY,21.343351,19.873304,19.341303,0.823254,0.80379,-1.838544,-0.90737,-33.801376,2.886933,1.251086,8.996669,2.306468,-0.056324
