Name,objID,ra,dec,run,rerun,camcol,field,type,dered_g,dered_r,dered_i,deVAB_i,expAB_i,lnLExp_i,lnLDeV_i,lnLStar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
A6046,587727180597232386,0.67427202,-8.95481745,1729,40,6,87,GALAXY,22.802895,21.354586,21.815462,0.158906,0.088083,-0.912587,-0.912622,-0.605567,-9999,-9999,-38.807213,-0.437372,0.07013
A6048,587727180060361617,0.67828993,-9.40034761,1729,40,5,87,GALAXY,24.152626,22.126358,22.27516,0.05,0.097646,-0.128384,-0.116938,-0.065143,3.395782,0.907118,20.669592,0.275938,0.020219
A6049,587727220876967960,0.67812256,13.93893184,1739,40,1,307,GALAXY,17.99143,16.217957,19.544592,0.999577,0.494226,-45.193558,-45.16531,-43.265617,4.297463,3.924472,-9999,-9999,13.736616
A6051,587727178986619412,0.67748678,-10.28679567,1729,40,3,87,GALAXY,21.681513,20.552952,19.844402,0.919622,0.999748,-1.341987,-0.827238,-9.979913,1.882437,0.936526,5.903367,2.326565,-0.07121
A6052,587727220876968632,0.68058943,14.11710603,1739,40,1,307,GALAXY,22.789103,21.708626,21.591326,0.240492,0.545564,-1.207406,-1.205875,-1.078658,0.513663,0.360424,3.179499,2.063657,0.014165
A6054,587727225690456139,0.6759663,-10.5875771,1740,40,2,27,GALAXY,21.32819,20.173225,19.669863,0.05,0.253235,-0.199463,-0.040903,-3.903973,1.675063,0.720347,3.858176,2.171126,-0.029759
A6055,587731187277955597,0.68187774,0.78969413,2662,40,5,287,GALAXY,21.760202,20.759789,20.369791,0.577422,0.72102,-0.103518,-0.206806,-4.486749,2.350681,1.051449,10.46972,2.203454,-0.050168
A6056,587727227837874865,0.67671245,-8.83598157,1740,40,6,26,GALAXY,24.145533,22.699112,21.565672,0.05,0.05,-0.174272,-0.1858,-0.125589,0.666678,0.480156,5.654914,1.137863,0.010959
A6057,587727226764132538,0.6793464,-9.55474067,1740,40,4,26,GALAXY,21.226471,19.979286,19.448158,0.577093,0.693922,-2.520969,-0.915267,-15.207269,4.1658,1.168417,4.646117,2.107002,-0.051511
A6058,587727223561322955,0.68195419,16.03136094,1739,40,6,307,GALAXY,22.917507,22.525173,23.964306,0.05,0.156782,-7.626956E-6,-1.068285E-5,-6.669639E-6,1.415074,0.667796,23.747978,0.726041,1.462015E-3
A6060,588015509806515000,0.67796971,0.62363681,3325,41,5,112,GALAXY,23.848354,22.033312,21.382256,0.972861,0.999853,-0.051973,-0.054063,-0.038914,1.429622,0.810368,4.502376,2.001259,5.60379E-3
A6061,587731187277955360,0.68004839,0.81767761,2662,40,5,287,GALAXY,24.596466,25.443172,24.55802,0.396324,0.09082,-0.229626,-0.217109,-0.112564,0.331853,0.246421,-9999,-9999,-2.20267E-3
A6062,588015509269643760,0.6798287,0.02382168,3325,41,4,112,GALAXY,21.192854,20.643166,20.448183,0.876448,0.839767,-9.545016E-3,-0.196806,-5.302562,1.496454,0.892523,9.686776,2.174797,-0.037296
A6065,587727227837874252,0.67765122,-8.89680986,1740,40,6,26,GALAXY,20.540985,20.445663,19.963778,0.670779,0.714104,-1.232413E-4,-0.069983,-10.788141,2.067421,1.132928,11.147949,2.004774,-0.012667
A6066,587730773889056823,0.68128536,14.61748944,2566,40,3,313,GALAXY,24.02034,23.036818,21.322178,0.439957,0.437759,-0.032019,-0.029286,-0.056036,2.069586,1.247249,-19.724182,1.163883,-0.041531
A6070,587727180060361210,0.68376694,-9.39000529,1729,40,5,87,GALAXY,22.513239,22.075937,21.759352,0.05,0.05,-1.133983E-4,-1.132305E-4,-1.185063E-3,3.266519,1.402696,13.07553,2.155621,-0.022497
A6072,588015509806515003,0.6795419,0.59662463,3325,41,5,112,GALAXY,22.85685,20.86237,19.946793,0.449929,0.583208,-1.537517,-1.023097,-10.463238,3.136096,1.10687,7.093897,2.319469,-0.051913
A6074,588015508732773132,0.68431997,-0.28126813,3325,41,3,112,GALAXY,22.961359,21.623312,21.132629,0.513969,0.282369,-0.083972,-0.095905,-0.601866,2.205082,1.008508,6.020833,2.403321,-0.039975
A6075,587727225153585360,0.68098777,-10.89068666,1740,40,1,27,GALAXY,21.26605,19.54287,18.974991,0.115064,0.157899,-3.473867,-0.527306,-48.017418,2.078276,0.844331,5.209341,2.266255,-6.612715E-3
A6080,587727178449748420,0.67541553,-10.63635153,1729,40,2,87,GALAXY,21.111935,20.306574,19.861784,0.650084,0.72891,-2.413889,-5.527894,-33.112282,1.694256,0.922938,7.708845,2.093923,-0.043515
A6081,587727180597232187,0.68544513,-9.01834049,1729,40,6,87,GALAXY,22.087111,20.948254,20.627991,0.192028,0.305915,-0.283837,-0.345408,-0.819765,-9999,-9999,12.106085,1.953904,-0.058049
A6082,587727223024452101,0.68389907,15.66238736,1739,40,5,307,GALAXY,22.653681,21.063768,20.251188,0.66699,0.656828,-0.458228,-0.102156,-6.67658,2.64452,0.993895,4.914958,2.103836,-0.044092
A6083,587727227837874775,0.68073734,-8.76683014,1740,40,6,26,GALAXY,24.420456,21.951651,21.042545,0.687811,0.698907,-4.603793E-3,-7.763983E-3,-0.033609,1.235362,0.763201,-13.765697,1.252766,-0.03556
A6084,588015508732773268,0.68048091,-0.2962438,3325,41,3,112,GALAXY,23.922825,22.55673,21.574476,0.085685,0.499137,-0.11664,-0.116357,-0.095086,2.284862,0.720311,3.928482,1.730658,8.00493E-3
A6085,587727222487581004,0.68377656,15.34736534,1739,40,4,307,GALAXY,20.79178,19.439577,18.89658,0.460377,0.478117,-0.864383,-1.067346,-165.372742,2.54361,0.914899,5.157344,2.147504,0.015749
A6086,587731187277955600,0.68213235,0.70336509,2662,40,5,287,GALAXY,22.567905,22.00116,21.40378,0.05,0.06672,-0.114951,-0.127145,-0.101114,0.97957,0.692653,6.090483,2.289595,8.714613E-3
A6087,587730774962799450,0.67879798,15.56486935,2566,40,5,313,GALAXY,23.355806,22.347834,21.939995,0.05,0.05,-0.135935,-0.162924,-0.239011,0.861447,0.59995,6.740791,1.719116,-0.042331
A6088,587727178449748435,0.68361497,-10.68504594,1729,40,2,87,GALAXY,21.571339,20.949326,20.642893,0.999701,0.999752,-5.246397,-5.25564,-4.655802,0.022716,-9999,13.307941,2.026767,0.021449
A6090,587727221413838897,0.68359003,14.34528029,1739,40,2,307,GALAXY,23.102594,22.268297,21.607199,0.350047,0.371087,-9.303201E-4,-4.784E-4,-6.145204E-4,1.845746,1.293525,0.996076,2.06001,-0.026853
A6092,587727220876968792,0.6801377,13.91540747,1739,40,1,307,GALAXY,21.388617,20.153059,18.216431,0.634785,0.668958,-2.37982,-2.098296,-21.721582,14.156578,5.152408,121.056511,2.166036,-0.039796
A6093,587727223561322691,0.67904105,16.11372083,1739,40,6,307,GALAXY,19.779467,19.106428,18.405167,0.31706,0.384776,-7.461056,-7.098992,-343.330841,2.984954,1.259273,10.96279,2.247594,0.169749
A6095,587727221413839591,0.68520766,14.4706609,1739,40,2,307,GALAXY,23.094166,22.040285,22.522943,0.158029,0.299978,-0.260908,-0.278102,-0.177879,2.942955,0.623964,18.216681,1.607265,9.928449E-3
A6099,587731187277956134,0.68617417,0.73364766,2662,40,5,287,GALAXY,24.005386,22.988857,21.441685,0.99979,0.999722,-0.33439,-0.535042,-0.952672,1.582137,1.24832,4.40357,1.250473,-0.022893
A6101,587727180597232182,0.68450241,-8.99476714,1729,40,6,87,GALAXY,22.865749,21.641365,21.880913,0.05,0.05,-0.032554,-0.045728,-0.084591,1.129684,0.896843,8.377747,1.49626,-0.046496
A6103,588015508732772905,0.68670282,-0.3306389,3325,41,3,112,GALAXY,22.16201,21.63533,21.333975,0.05,0.067407,-0.410857,-0.131888,-0.331954,2.321352,0.907448,3.029664,2.242126,-0.062721
A6104,587727223561322763,0.68400944,16.11556829,1739,40,6,307,GALAXY,20.17017,18.834047,18.303837,0.749793,0.796223,-8.788477,-21.064262,-326.040924,2.241058,1.08282,8.656631,2.174087,0.059632
A6106,587730773352186139,0.68504934,14.13934431,2566,40,2,313,GALAXY,22.087889,21.015499,20.500191,0.706101,0.849858,-0.406405,-1.042539,-5.650147,1.03999,0.686981,6.426393,2.017475,-0.053993
A6107,588015508732773267,0.67965328,-0.2888864,3325,41,3,112,GALAXY,23.354025,22.715897,21.749493,0.438341,0.05,-2.704337E-3,-3.369952E-3,-3.477254E-3,2.229295,1.114812,3.540553,1.934134,-0.035213
A6109,587730773889056811,0.68332777,14.62021593,2566,40,3,313,GALAXY,22.673735,23.543047,21.390987,0.151108,0.210719,-3.115367E-4,-3.140545E-4,-1.200284E-4,1.007926,0.512359,2.061888,2.142945,7.118861E-4
A6110,587727221950710257,0.68285862,14.9434767,1739,40,3,307,GALAXY,21.886246,21.610685,22.257191,0.05,0.05,-0.079931,-0.097813,-0.478024,4.244914,2.213857,14.364808,1.003881,-0.037823
A6112,587727227837874786,0.68457891,-8.85773589,1740,40,6,26,GALAXY,23.259401,22.059752,21.612457,0.05,0.05,-0.029453,-0.029597,-0.015576,1.224542,0.59168,5.426434,2.075877,5.353991E-3
A6113,587730774962798989,0.68088691,15.40282502,2566,40,5,313,GALAXY,20.935608,20.482874,20.391783,0.215177,0.338838,-1.522067,-1.397702,-9.007738,3.297235,0.904951,6.97586,2.281548,-0.034923
A6114,587730772815315158,0.68457171,13.84635945,2566,40,1,313,GALAXY,22.892351,21.986746,25.339733,0.398772,0.455015,-0.215455,-0.215453,-0.104301,-9999,-9999,-9999,-9999,1.437632E-3
A6116,588015507659030805,0.68565803,-1.06516308,3325,41,1,112,GALAXY,26.011074,21.872532,25.660442,0.999635,0.999738,-0.020444,-0.020484,-6.351398E-3,-9999,-9999,-9999,-9999,0.047929
A6117,587731185667342917,0.68124605,-0.47550465,2662,40,2,287,GALAXY,22.51918,21.292171,21.028097,0.270783,0.331316,-3.496471E-3,-8.699431E-3,-0.772893,2.314512,0.918547,6.876422,1.977385,-0.02612
A6119,587727179523490439,0.68526317,-9.76542026,1729,40,4,87,GALAXY,23.317484,21.679464,20.841291,0.05,0.065621,-0.274902,-0.270037,-0.320707,0.678548,0.433351,3.947819,2.270842,-0.074713
A6120,587727178449748640,0.67962789,-10.67850879,1729,40,2,87,GALAXY,23.917652,22.217188,22.283463,0.05,0.05,-1.647382,-1.773207,-2.144879,1.514702,0.848303,-9999,-9999,-0.103794
A6121,588015510343385540,0.68305331,0.92158565,3325,41,6,112,GALAXY,21.612165,20.631081,20.341652,0.4457,0.664581,-1.447,-0.937385,-8.07926,4.072892,1.504434,12.982221,2.153445,-0.057863
A6123,588015509806514766,0.68184147,0.51078908,3325,41,5,112,GALAXY,21.517191,20.763485,20.592621,0.259583,0.366392,-0.037321,-0.156462,-3.330623,1.634441,0.859917,7.722389,2.129701,-0.024084
A6125,587727180060361209,0.68229305,-9.450347,1729,40,5,87,GALAXY,22.611429,21.562952,21.525585,0.631194,0.676376,-0.016831,-0.01424,-0.262371,2.416639,1.36262,14.924793,2.058006,-0.039757
A6126,587730774962798916,0.68580367,15.42536196,2566,40,5,313,GALAXY,19.813488,19.236532,19.013906,0.790464,0.8446,-0.617927,-12.540112,-187.285919,2.047227,1.018689,8.901281,2.061063,0.100461
A6127,587727226227327196,0.68416383,-10.0987277,1740,40,3,27,GALAXY,22.010248,21.094913,20.614729,0.229488,0.349989,-0.074992,-0.154207,-2.94415,3.749978,1.259656,15.236286,2.049285,-0.028679
A6128,587730774962799464,0.68792558,15.3850235,2566,40,5,313,GALAXY,23.143564,23.20167,21.699303,0.540239,0.05,-0.260934,-0.262502,-0.366611,4.903233,2.183913,4.52713,2.114859,-0.039557
A6129,587730775499670202,0.68605536,15.88368862,2566,40,6,313,GALAXY,22.381426,20.864275,19.972574,0.564871,0.581497,-1.041747,-1.428562,-14.434034,3.454129,1.246273,11.429129,2.163699,-0.051331
A6130,587727179523490441,0.68463427,-9.8627678,1729,40,4,87,GALAXY,23.596218,21.231997,19.848007,0.843,0.778538,-0.325271,-0.120335,-1.251792,4.305768,1.609412,4.864494,2.24474,-0.040061
A6131,588015508195902317,0.68565875,-0.77963764,3325,41,2,112,GALAXY,24.204487,22.549843,21.397221,0.05,0.05,-1.28292,-1.159245,-1.3096,6.776717,2.625269,4.996402,2.264544,-0.061618
A6135,587731187277955301,0.68622384,0.65553311,2662,40,5,287,GALAXY,21.969461,21.516962,21.020096,0.368781,0.411929,-2.896978E-4,-3.667261E-4,-0.070357,2.900909,1.451054,11.027574,2.173621,-0.020295
A6136,587727179523490442,0.68488771,-9.92297292,1729,40,4,87,GALAXY,22.794762,21.332115,21.138186,0.350077,0.483183,-2.647774,-2.664943,-2.798644,2.455201,1.433095,5.274323,1.975801,-0.086023
A6137,587727227837874787,0.68557712,-8.83921636,1740,40,6,26,GALAXY,22.856596,21.326609,20.462713,0.946341,0.826008,-0.904855,-1.125851,-2.249591,1.674085,0.89658,7.284008,1.907426,-0.074112
A6138,587727225690456257,0.685583,-10.55739793,1740,40,2,27,GALAXY,23.940348,23.09301,25.113293,0.050043,0.052533,-0.911068,-0.911126,-0.577482,-9999,-9999,86.112122,-1.956035,0.185025
A6139,587730774425928253,0.68596845,15.05211371,2566,40,4,313,GALAXY,21.804049,21.124128,20.580465,0.257182,0.349983,-0.058724,-0.080284,-4.534357,3.959909,1.08955,7.80625,1.988236,-0.02546
A6140,587727227301069724,0.68799587,-9.17264857,1740,40,5,27,GALAXY,24.17115,22.430048,21.490896,0.05,0.077403,-0.130734,-0.216425,-0.256371,0.66789,0.460071,-436.444641,-1.667432,-0.028262
A6142,587727227301069371,0.68873526,-9.1692851,1740,40,5,27,GALAXY,23.138254,21.557907,20.838457,0.05,0.183405,-0.251715,-0.251786,-0.125643,0.631224,0.408615,2.580679,2.274935,6.593577E-3
A6143,587730773352185989,0.68551753,14.32864897,2566,40,2,313,GALAXY,24.422899,21.636662,20.50177,0.569526,0.67731,-0.243914,-0.340004,-2.143819,1.336827,0.722067,4.803113,2.195175,-0.039868
A6144,587727180060361213,0.68693039,-9.34450743,1729,40,5,87,GALAXY,22.081551,22.407873,22.097757,0.199286,0.240146,-0.318509,-0.393033,-0.431952,1.097994,0.812743,-166.888992,-1.628447,-0.067437
A6146,587727180060361618,0.68198901,-9.53260245,1729,40,5,87,GALAXY,23.366957,21.812468,24.083698,0.997896,0.999101,-0.273477,-0.273351,-0.138936,-9999,-9999,-9999,-9999,0.019439
A6147,587727227301004190,0.68689134,-9.15221875,1740,40,5,26,GALAXY,24.623264,22.556398,21.136242,0.05,0.05,-0.196949,-0.181707,-0.153913,1.101568,0.599102,3.945646,2.129915,0.019988
A6148,587727180597231966,0.68313986,-9.03288142,1729,40,6,87,GALAXY,22.22423,21.707127,21.412609,0.05,0.05,-0.698327,-0.60653,-1.045444,2.058614,0.834287,4.624048,1.935134,-0.075563
A6153,587727180597231980,0.68901255,-8.93276161,1729,40,6,87,GALAXY,23.783255,21.286392,20.740112,0.05,0.05,-2.717615,-2.450423,-3.059374,2.052547,0.950808,6.749114,2.125688,-0.056217
A6154,588015509269643786,0.68870024,2.73831E-3,3325,41,4,112,GALAXY,21.384624,21.020067,20.909662,0.546997,0.650236,-0.085612,-0.07181,-0.24602,1.628785,0.73158,3.834491,2.069283,-0.045066
A6155,587727222487581222,0.68529785,15.26431596,1739,40,4,307,GALAXY,21.560322,20.864622,20.450531,0.578372,0.663813,-0.282986,-0.484184,-7.415492,1.537203,0.761537,4.580473,2.156087,-0.034156
A6156,588015509806514781,0.69025479,0.62326345,3325,41,5,112,GALAXY,21.033058,19.500811,18.955879,0.422469,0.466033,-4.973402,-6.334923,-191.378296,3.204384,1.548846,14.458874,2.316029,0.03311
A6157,587727222487581245,0.69231299,15.22087676,1739,40,4,307,GALAXY,21.051178,20.532274,20.285383,0.546294,0.629017,-2.074363,-1.330307,-17.020622,2.324783,1.030294,6.375207,2.369518,-0.053473
A6158,587730773352186292,0.68466039,14.27615326,2566,40,2,313,GALAXY,21.146873,20.469755,20.323456,0.514763,0.67344,-0.027807,-0.224717,-6.541319,1.94515,1.256049,17.18375,2.022835,-0.026537
A6159,587730773889057768,0.68261126,14.64428033,2566,40,3,313,GALAXY,23.35363,23.633068,21.652025,0.342646,0.605364,-0.138313,-0.170685,-0.188446,-9999,-9999,-89.790733,3.273373,-0.060987
A6161,588015507659031326,0.68707131,-1.09004565,3325,41,1,112,GALAXY,23.040371,21.890635,21.156279,0.05,0.483913,-0.795729,-0.748033,-0.88456,3.390522,0.95551,5.134954,1.738298,-0.072571
A6162,587730775499669938,0.68548091,15.85979505,2566,40,6,313,GALAXY,21.878838,21.337772,21.119833,0.500173,0.539099,-4.338766E-4,-1.97598E-4,-2.000591E-3,2.2678,0.972059,5.943418,2.370056,-0.01621
A6163,587727226227327531,0.68678456,-9.973832,1740,40,3,27,GALAXY,23.739939,22.190367,21.379742,0.100019,0.253842,-0.383331,-0.367424,-0.994457,4.299171,1.510228,5.525735,1.846968,-0.042757
A6164,587727221413839909,0.68747217,14.50527856,1739,40,2,307,GALAXY,23.738598,22.970928,22.021564,0.055042,0.06889,-0.223885,-0.259442,-0.214938,2.774745,0.867098,2.877718,1.698504,0.092776
A6167,587727227837874287,0.68841179,-8.7519192,1740,40,6,26,GALAXY,21.984804,21.228251,20.185631,0.558263,0.699993,-0.011007,-0.025172,-0.396487,6.026267,3.0151,61.235813,2.286054,-0.036112
A6169,587727225690456257,0.685583,-10.55739793,1740,40,2,27,GALAXY,23.940348,23.09301,25.113293,0.050043,0.052533,-0.911068,-0.911126,-0.577482,-9999,-9999,86.112122,-1.956035,0.185025
A6170,587727222487581226,0.68593454,15.25537774,1739,40,4,307,GALAXY,21.645266,20.657352,20.223225,0.495222,0.594402,-0.746312,-0.686523,-3.117157,1.123145,0.625178,3.756143,2.257002,-0.059014
A6171,587727180597232185,0.68432078,-9.07905106,1729,40,6,87,GALAXY,23.15004,21.322254,20.80316,0.099581,0.781369,-1.906385,-0.514973,-0.419508,2.017811,0.844714,4.690182,2.15705,0.015131
A6173,587727180060361219,0.68944949,-9.392729,1729,40,5,87,GALAXY,21.598059,20.496283,19.884399,0.415817,0.472434,-0.520236,-1.101738,-8.537709,3.080829,1.121305,9.964993,2.02584,-0.048843
A6174,587727226764198550,0.692301,-9.56980023,1740,40,4,27,GALAXY,23.730759,21.691143,20.872591,0.367861,0.509366,-0.139542,-0.136093,-0.169017,1.062273,0.640996,3.301249,2.164623,-0.066857
A6175,587731185130471855,0.68939267,-0.95431531,2662,40,1,287,GALAXY,20.974024,20.295237,19.983591,0.759514,0.738845,-1.529615E-3,-4.466326E-3,-2.682577,1.328708,0.733332,5.315824,2.115141,-0.023829
A6179,588015509806515012,0.68795746,0.44218699,3325,41,5,112,GALAXY,23.186129,22.132931,21.567104,0.998365,0.495473,-0.469764,-0.498352,-0.356346,1.299186,0.750854,4.005648,2.067937,0.018263
A6183,587727227301004081,0.68410376,-9.33015038,1740,40,5,26,GALAXY,23.107239,21.463915,20.945131,0.372362,0.622252,-0.103917,-0.143345,-0.388499,1.317175,0.75615,6.906309,1.871808,-0.038697
A6184,587731187814826773,0.68359959,1.15417337,2662,40,6,287,GALAXY,22.041576,21.895973,21.906214,0.05,0.05,-6.62735E-3,-6.810728E-3,-0.016138,4.306087,1.797213,2.49732,1.790615,-0.034162
A6185,588015508195902207,0.68948346,-0.73893883,3325,41,2,112,GALAXY,23.20982,21.817183,20.891886,0.099931,0.158806,-2.724695,-2.439408,-5.047888,2.221367,0.972973,8.304848,2.113472,-0.058846
A6186,587727179523490447,0.69088018,-9.92377486,1729,40,4,87,GALAXY,22.405697,20.932318,20.345163,0.327776,0.415367,-0.037651,-0.021644,-1.309925,2.11588,0.982079,7.285462,2.174364,-0.021157
A6188,587731187277956062,0.69005005,0.79698663,2662,40,5,287,GALAXY,23.597937,22.637243,21.595846,0.26359,0.315491,-0.748428,-0.71966,-0.979122,1.803487,1.03155,7.90885,1.662494,-0.086355
A6189,587727220876967977,0.69146083,14.00702121,1739,40,1,307,GALAXY,22.481876,22.536608,19.739893,0.52016,0.759975,-0.038946,-0.025419,-0.413819,2.776955,1.584325,22.328117,1.914221,0.077674
A6192,587727222487581244,0.68935793,15.35005582,1739,40,4,307,GALAXY,21.800648,21.776894,22.069483,0.260334,0.428381,-0.03279,-0.113792,-0.881061,2.789083,2.01629,23.611092,0.400188,-0.040991
A6193,587731186204213696,0.68793085,-0.06801091,2662,40,3,287,GALAXY,22.864571,22.037355,21.892145,0.48044,0.255028,-2.143997,-2.848917,-3.713959,5.657358,4.787478,-1.220057,1.839093,-0.080494
A6194,587730773889057860,0.6900373,14.63589435,2566,40,3,313,GALAXY,23.057831,21.890064,21.556173,0.2109,0.341862,-0.025294,-0.029179,-0.13196,0.163664,0.116526,13.414489,0.853082,0.126596
A6196,587727180597231983,0.69194263,-9.00775951,1729,40,6,87,GALAXY,20.26894,19.193129,18.683668,0.999767,0.999788,-0.019213,-2.908241,-184.841278,3.796654,1.772193,21.403082,2.204084,-0.01183
A6197,587727180597232369,0.6915754,-8.97342219,1729,40,6,87,GALAXY,24.858965,25.30583,26.41118,0.05,0.050367,-2.286893E-4,-2.286476E-4,-3.30618E-5,-9999,-9999,-9999,-9999,9.254456E-4
A6199,587730772815315262,0.69062675,13.72591235,2566,40,1,313,GALAXY,22.039604,21.454342,20.556639,0.58774,0.695105,-0.136679,-0.185055,-0.807779,1.273952,0.753248,5.875515,2.253383,-0.049041
A6200,587727226227327841,0.69462724,-10.05512214,1740,40,3,27,GALAXY,21.760418,23.994812,21.468363,0.100683,0.134405,-0.010607,-0.010802,-4.225233E-3,-9999,-9999,26.425728,-0.117756,0.01916
